Update Time,Jurisdiction,Route,MRM,Description,Label
"05/24/2025 05:12 PM ET","Pittsylvania (County)","Rt. 724E (Pittsylvania County)",0,"On Rt. 724 East in the County of Pittsylvania, in the vicinity of Mount Cross Rd; Rt. 750N/S (Pittsylvania County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 05:11 PM ET","Richmond (City)","I-95S",79.3,"On I-95 at mile marker 79.3 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south exit 79 narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 04:41 PM ET","Fairfax (County)","I-95S",172.2,"On I-95 at mile marker 172.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 04:58 PM ET","Fairfax (County)","I-495S",50.8,"On I-495 at mile marker 50.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 04:59 PM ET","Hanover (County)","I-95S",100,"On I-95 at mile marker 100 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 04:40 PM ET","Fairfax (County)","I-495S",50,"On I-495 at mile marker 50 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/24/2025 04:17 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"05/24/2025 05:07 PM ET","Fairfax (County)","I-495N",54.2,"On I-495 at mile marker 54.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north exit 54 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 04:53 PM ET","Spotsylvania (County)","VA-3W",20.3,"On VA-3 in the County of Spotsylvania, in the vicinity of Brock Rd; Rt. 613N/S (Spotsylvania County), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 05:14 PM ET","Roanoke (County)","I-81S",138.3,"On I-81 at mile marker 138.3 in the County of Roanoke, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 05:13 PM ET","Chesterfield (County)","I-95N",67.6,"On I-95 at mile marker 67.6 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 05:12 PM ET","Newport News (City)","I-64E",248.1,"On I-64 at mile marker 248.1 in the City of Newport News, near Yorktown Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 05:08 PM ET","Rockbridge (County)","US-60E",68.9,"On US-60 in the County of Rockbridge, in the vicinity of County/City/Town Line: ROCKBRIDGE CO/AMHERST CL, motorists can expect delays due to a tractor trailer crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/24/2025 05:14 PM ET","Prince William (County)","I-66W",45.8,"On I-66 at mile marker 45.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west center lane, right lane, and right shoulder are closed. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Disabled Vehicle"
"05/24/2025 04:48 PM ET","Loudoun (County)","On Belmont Ridge Road at Legacy Park Drive","","On Belmont Ridge Road at Legacy Park Drive in the County of Loudoun, motorists can expect delays due to a vehicle crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 05:03 PM ET","Rockingham (County)","US-33E",26.2,"On US-33 in the County of Rockingham, in the vicinity of Massanetta Springs Rd; Rt. 687N/S (Rockingham County), motorists can expect delays due to a vehicle crash. All east lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 05:13 PM ET","Fairfax (County)","I-95N",167.8,"On I-95 at mile marker 167.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 05:08 PM ET","Bedford (County)","Rt. 755E (Bedford County)",4.4,"On Rt. 755 in the County of Bedford, in the vicinity of Stewartsville Rd; VA-24E/W; / NEMMO RD, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 05:13 PM ET","Hampton (City)","I-64E",263.5,"On I-64 at mile marker 263.5 in the City of Hampton, near I-64 Interchange, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"05/24/2025 05:04 PM ET","Albemarle (County)","I-64E",125.1,"On I-64 at mile marker 125.1 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
