Update Time,Jurisdiction,Route,MRM,Description,Label
"03/21/2025 02:11 PM ET","Henrico (County)","I-95S",82.3,"On I-95 at mile marker 82.3 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 02:11 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect potential delays due to a bridge/tunnel stoppage.","Minor Incident - Traffic - Bridge/Tunnel Stoppage"
"03/21/2025 02:22 PM ET","Ashland (Town)","I-95S",93.2,"On I-95 at mile marker 93.2 in the Town of Ashland, motorists can expect delays due to a vehicle crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"03/21/2025 02:19 PM ET","Portsmouth (City)","I-264E",2.1,"On I-264 East at mile marker 2.1 in the City of Portsmouth, near Victory Boulevard, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 02:19 PM ET","Petersburg (City)","I-95S",51.6,"On I-95 South at mile marker 51.6 in the City of Petersburg, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"03/21/2025 01:08 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"03/21/2025 02:06 PM ET","Stafford (County)","I-95S",144.3,"On I-95 at mile marker 144.3 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 01:52 PM ET","Louisa (County)","US-33E",82.4,"On US-33 in the County of Louisa, in the vicinity of Louisa Rd; VA-22E, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"03/21/2025 02:20 PM ET","Portsmouth (City)","VA-164W",4.7,"On VA-164 West in the City of Portsmouth, in the vicinity of the ramp at Cedar Lane, near Virginia International Gateway Boulevard, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 01:42 PM ET","Chesterfield (County)","I-95S",66.7,"On I-95 at mile marker 66.7 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 02:20 PM ET","Fairfax (County)","I-495S",56.4,"On I-495 South at mile marker 56.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 12:57 PM ET","Prince George (County)","I-95S",44,"On I-95 at mile marker 44 in the County of Prince George, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"03/21/2025 02:06 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"03/21/2025 01:27 PM ET","Page (County)","Rt. 689N (Page County)",0.9,"On Rt. 689 in the County of Page, in the vicinity of Pine Grove Rd; Rt. 624N/S (Page County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"03/21/2025 02:16 PM ET","Albemarle (County)","I-64W",125,"On I-64 at mile marker 125 in the County of Albemarle, motorists can expect delays due to a vehicle fire. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Fire"
"03/21/2025 02:20 PM ET","Fairfax (County)","I-395N",4,"On I-395 at mile marker 4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north exit 4 narrows.","Minor Incident - Traffic - Vehicle Crash"
"03/21/2025 02:07 PM ET","Prince William (County)","I-66W",48.6,"On I-66 at mile marker 48.6 in the County of Prince William, motorists can expect delays due to an incident. The west center lane is closed.","Major Incident - Traffic - Other Traffic"
"03/21/2025 02:12 PM ET","Fairfax (County)","I-95N",176.8,"On I-95 at mile marker 176.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 02:16 PM ET","Norfolk (City)","I-64W",283.5,"On I-64 at mile marker 283.5 in the City of Norfolk, near Virginia Beach Boulevard, motorists can expect delays due to a vehicle crash. The west left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"03/21/2025 02:15 PM ET","Fairfax (County)","I-495N",42.6,"On I-495 at mile marker 42.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"03/21/2025 01:19 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.8","","On I-495N Express Lanes at mile marker 44.8 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"03/21/2025 01:10 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"03/21/2025 10:18 AM ET","Fairfax (County)","On I-66E Express Lanes exit ramp to I-495N","","On I-66E Express Lanes exit ramp to I-495N in the County of Fairfax, motorists can expect potential delays due to congestion.","Minor Incident - Traffic - Congestion/Delay"
