Update Time,Jurisdiction,Route,MRM,Description,Label
"04/11/2025 07:45 PM ET","Gloucester (County)","Rt. 605N (Gloucester County)",2.9,"On Rt. 605 in the County of Gloucester, in the vicinity of Abbey Rd; Figg Shop Rd; Indian Creek Tr; Rt. 603N/S (Gloucester County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/12/2025 12:11 PM ET","Fairfax (County)","I-395N",0.6,"On I-395 at mile marker 0.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"04/12/2025 12:07 PM ET","Rockbridge (County)","I-81N",181.4,"On I-81 at mile marker 181.4 in the County of Rockbridge, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/12/2025 11:00 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"04/12/2025 12:08 PM ET","Stafford (County)","I-95S",136.3,"On I-95 at mile marker 136.3 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/11/2025 11:03 PM ET","King George (County)","Rt. 1104N (King George County)",0.1,"On Rt. 1104 in the County of King George, in the vicinity of Baltic Pl; Rt. 1102E/W (King George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/12/2025 12:17 PM ET","Newport News (City)","I-64W",253.8,"On I-64 at mile marker 253.8 in the City of Newport News, near Denbigh Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/12/2025 12:02 PM ET","Virginia Beach (City)","I-264E",20.1,"On I-264 at mile marker 20.1 in the City of Virginia Beach, near Lynnhaven Parkway, motorists can expect delays due to a vehicle crash. The east right shoulder is closed. Traffic backups are approximately 0.5 mile.","Minor Incident - Traffic - Vehicle Crash"
"04/12/2025 12:08 PM ET","Hanover (County)","I-95N",89,"On I-95 North at mile marker 89 in the County of Hanover, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"04/12/2025 07:14 AM ET","Greensville (County)","Rt. 603N (Greensville County)",2.1,"On Rt. 603 in the County of Greensville, in the vicinity of Pine Log Rd; Rt. 633N/S (Greensville County), near Fish Road, motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/12/2025 12:06 PM ET","Augusta (County)","I-81S",212.7,"On I-81 South at mile marker 212.7 in the County of Augusta, motorists can expect delays due to a vehicle crash. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Vehicle Crash"
"04/12/2025 11:28 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
