Update Time,Jurisdiction,Route,MRM,Description,Label
"12/24/2025, 09:42 AM ET","Henrico (County)","I-295N",43,"On I-295 North at mile marker 43 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"12/24/2025, 10:07 AM ET","Fairfax (County)","I-95S",167.6,"On I-95 at mile marker 167.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/24/2025, 09:58 AM ET","Dinwiddie (County)","I-85S",67.1,"On I-85 at mile marker 67.1 in the County of Dinwiddie, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"12/24/2025, 05:37 AM ET","Chesterfield (County)","Rt. 637N (Chesterfield County)",4.9,"On Rt. 637 in the County of Chesterfield, in the vicinity of Windy Oaks Ln; Rt. 3442E/W (Chesterfield County), motorists can expect delays due to an incident. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Other Traffic"
"12/24/2025, 10:16 AM ET","Carroll (County)","I-77N",6.9,"On I-77 at mile marker 6.9 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/24/2025, 08:03 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/24/2025, 10:13 AM ET","Norfolk (City)","I-264W",12.9,"On I-264 at mile marker 12.9 in the City of Norfolk, near 64 Interchange, motorists can expect delays due to a disabled vehicle. The west outside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/24/2025, 10:03 AM ET","Henrico (County)","I-295N",32.4,"On I-295 at mile marker 32.4 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/24/2025, 08:03 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"12/24/2025, 10:12 AM ET","Prince William (County)","I-66E",44.3,"On I-66 at mile marker 44.3 in the County of Prince William, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/24/2025, 06:17 AM ET","Albemarle (County)","US-29N",147,"On US-29 in the County of Albemarle, in the vicinity of Crossover; Lewis And Clark Dr; Rivers Edge Ln; Rivers Edge Rd; Rt. 1571E/W (Albemarle County), motorists can expect delays due to an incident. The north left shoulder and left lane are closed.","Major Incident - Traffic - Other Traffic"
