Update Time,Jurisdiction,Route,MRM,Description,Label
"07/05/2025, 11:09 AM ET","James City (County)","I-64W",226,"On I-64 at mile marker 226 in the County of James City, near Barnes Road, motorists can expect delays due to a multi-vehicle crash. The west right lane and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"07/05/2025, 10:30 AM ET","Fairfax (County)","I-95S",166,"On I-95 at mile marker 166 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south exit 166B narrows.","Minor Incident - Traffic - Disabled Vehicle"
"07/05/2025, 10:57 AM ET","Hanover (County)","I-295N",36,"On I-295 at mile marker 36 in the County of Hanover, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"07/05/2025, 10:38 AM ET","Chesterfield (County)","I-95S",69.2,"On I-95 at mile marker 69.2 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/04/2025, 04:16 PM ET","Chesterfield (County)","Rt. 1965E (Chesterfield County)",0.1,"On Rt. 1965 in the County of Chesterfield, in the vicinity of Driftwood Rd; Rt. 1771N/S (Chesterfield County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"07/05/2025, 11:10 AM ET","Henrico (County)","I-295S",43.5,"On I-295 South at mile marker 43.5 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"07/05/2025, 11:15 AM ET","Norfolk (City)","I-64W",272.9,"On I-64 at mile marker 272.9 in the City of Norfolk, near Willoughby Bay Bridge, motorists can expect delays due to other security/police activity. The west right lane and right shoulder are closed.","Major Incident - Security/Police Activity - Other Security/Police Activity"
"07/05/2025, 11:10 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"07/05/2025, 11:02 AM ET","Orange (County)","Rt. 624N (Orange County)",0,"On Rt. 624 in the County of Orange, in the vicinity of Tatum Rd; Rt. 651N/S (Orange County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"07/05/2025, 11:14 AM ET","Spotsylvania (County)","I-95N",118.7,"On I-95 at mile marker 118.7 in the County of Spotsylvania, motorists can expect delays due to a tractor trailer crash. The north exit 118 is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"07/05/2025, 11:10 AM ET","Chesapeake (City)","I-664N",19.1,"On I-664 at mile marker 19.1 in the City of Chesapeake, near 58 Interchange, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"07/05/2025, 10:39 AM ET","Fairfax (County)","Rt. 617S (Fairfax County)",5.8,"On Rt. 617 South in the County of Fairfax, in the vicinity of Rt. 617N (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"07/05/2025, 10:39 AM ET","Augusta (County)","I-64E",96,"On I-64 at mile marker 96 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The east exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"07/05/2025, 11:14 AM ET","Newport News (City)","I-64E",250,"On I-64 at mile marker 249.9 in the City of Newport News, near Fort Eustis Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/05/2025, 09:52 AM ET","Henrico (County)","US-250W",156,"On US-250 in the County of Henrico, in the vicinity of Pemberton Rd; Springfield Rd; VA-157N/S, motorists can expect delays due to an incident. The west right center lane, right inside center lane, right outside lane, and right shoulder are closed.","Major Incident - Traffic - Other Traffic"
