Update Time,Jurisdiction,Route,MRM,Description,Label
"05/28/2025 11:08 PM ET","Fairfax (County)","I-495N",54.5,"On I-495 at mile marker 54.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/28/2025 09:59 PM ET","New Kent (County)","VA-273N",5.3,"On VA-273 North in the County of New Kent, in the vicinity of Eltham Rd E; Eltham Rd W; Motel Dr; VA-33E, VA-30E/W; VA-30E/W, VA-33E, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/28/2025 06:37 PM ET","Giles (County)","BUS US-460W (5 Pearisburg/Giles)",2.7,"On BUS US-460 in the County of Giles, in the vicinity of Rt. 9849E/W (Giles County), motorists can expect delays due to an incident. The west left shoulder and left lane are closed.","Major Incident - Traffic - Other Traffic"
"05/28/2025 10:00 PM ET","Chesterfield (County)","Rt. 746N (Chesterfield County)",5.7,"On Rt. 746 North in the County of Chesterfield, in the vicinity of Rivermont Rd; Rt. 726E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/28/2025 11:08 PM ET","Albemarle (County)","I-64W",107,"On I-64 at mile marker 107 in the County of Albemarle, motorists can expect delays due to a vehicle crash. The west exit 107 narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/28/2025 10:59 PM ET","Fauquier (County)","Rt. 806N (Fauquier County)",4.6,"On Rt. 806 in the County of Fauquier, in the vicinity of Midland Rd; Rt. 610E/W (Fauquier County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/28/2025 09:58 PM ET","New Kent (County)","VA-273N",0,"On VA-273 North in the County of New Kent, in the vicinity of Barham Rd; New Kent Hwy; Spiritwood Ln; VA-30E/W, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/28/2025 11:08 PM ET","Prince George (County)","I-95S",45,"On I-95 at mile marker 45 in the County of Prince George, motorists can expect delays due to a disabled tractor trailer. The south exit 45 narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/28/2025 10:30 PM ET","Halifax (County)","Rt. 642N (Halifax County)",2.5,"On Rt. 642 in the County of Halifax, in the vicinity of Lp Bailey Mem Hwy; US-501N/S, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/28/2025 10:57 PM ET","Richmond (City)","I-95N",76.5,"On I-95 at mile marker 76.5 in the City of Richmond, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/28/2025 07:58 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/28/2025 10:35 PM ET","Bath (County)","Rt. 635N (Bath County)",0.3,"On Rt. 635 in the County of Bath, in the vicinity of Cauthorn Rd; Rt. 636E/W (Bath County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/28/2025 10:01 PM ET","Port Royal (Town)","US-301N",125.2,"On US-301 North in the Town of Port Royal, in the vicinity of Caroline St; Rt. 1008N/S (Caroline County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/28/2025 11:10 PM ET","Rockbridge (County)","I-81N",198.5,"On I-81 at mile marker 198.5 in the County of Rockbridge, motorists can expect delays due to a tractor trailer crash. The north left shoulder, left lane, and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/28/2025 07:57 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/28/2025 09:57 PM ET","Chesterfield (County)","Rt. 3044N (Chesterfield County)",0.1,"On Rt. 3044 North in the County of Chesterfield, in the vicinity of Old Warson Dr; Rt. 1905E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/28/2025 11:06 PM ET","Hampton (City)","I-64E",262.6,"On I-64 at mile marker 262.6 in the City of Hampton, near Mercury Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/28/2025 09:56 PM ET","Charles City (County)","Rt. 607E (Charles City County)",7.5,"On Rt. 607 East in the County of Charles City, in the vicinity of Little Elam Rd; Rt. 641N/S (Charles City County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/28/2025 09:57 PM ET","King William (County)","VA-30E",35.8,"On VA-30 East in the County of King William, in the vicinity of Churchville Rd; Rt. 630N/S (King William County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
