Update Time,Jurisdiction,Route,MRM,Description,Label
"06/19/2025, 01:53 PM ET","Stafford (County)","I-95S",134.5,"On I-95 at mile marker 134.5 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right lane is closed. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Disabled Vehicle"
"06/19/2025, 01:34 PM ET","Spotsylvania (County)","I-95N",128.2,"On I-95 at mile marker 128.2 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/19/2025, 11:39 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"06/19/2025, 01:56 PM ET","Chesterfield (County)","I-95S",59.3,"On I-95 at mile marker 59.3 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/19/2025, 01:47 PM ET","Fairfax (County)","Rt. 705N (Fairfax County)",0.8,"On Rt. 705 North in the County of Fairfax, in the vicinity of West St; City Rt. 6749N/S (City of Falls Church); County/City/Town Line: FALLS/ FALLS CHURCH, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"06/19/2025, 01:42 PM ET","Fairfax (County)","Rt. 5451N (Fairfax County)",0.3,"On Rt. 5451 North in the County of Fairfax, in the vicinity of Smethwick Pl; Wycombe St; Rt. 969E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"06/19/2025, 02:19 PM ET","Prince William (County)","I-95S",154.8,"On I-95 at mile marker 154.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/19/2025, 02:01 PM ET","Caroline (County)","I-95N",102,"On I-95 at mile marker 102 in the County of Caroline, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"06/19/2025, 02:23 PM ET","Fredericksburg (City)","I-95N",131.8,"On I-95 at mile marker 131.8 in the City of Fredericksburg, motorists can expect delays due to a disabled tractor trailer. The north left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"06/19/2025, 02:18 PM ET","Suffolk (City)","I-664S",13,"On I-664 at mile marker 13 in the City of Suffolk, near Bridge Road, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/19/2025, 02:21 PM ET","Franklin (County)","US-220S",26,"On US-220 in the County of Franklin, in the vicinity of Henry Rd; Rt. 605E/W (Franklin County), motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/19/2025, 01:38 PM ET","Louisa (County)","I-64E",142,"On I-64 East at mile marker 142 in the County of Louisa, motorists can expect delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"06/19/2025, 11:40 AM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"06/19/2025, 02:10 PM ET","Fairfax (County)","Rt. 8149E (Fairfax County)",0.1,"On Rt. 8149 East in the County of Fairfax, in the vicinity of Briar Ridge Rd; Old Dominion Dr; Rt. 1127N/S (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"06/19/2025, 02:11 PM ET","Southampton (County)","Rt. 687N (Southampton County)",10,"On Rt. 687 in the County of Southampton, in the vicinity of Camp Pkwy; BUS US-58E; BUS US-58E (4 Franklin/Isle of Wight/Southampton/Suffolk), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"06/19/2025, 02:18 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Congestion/Delay"
"06/19/2025, 02:20 PM ET","Hampton (City)","I-64E",259.4,"On I-64 at mile marker 259.4 in the City of Hampton, near Harpersville Road, motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/19/2025, 02:16 PM ET","Washington (County)","I-81S",24.9,"On I-81 at mile marker 24.9 in the County of Washington, motorists can expect delays due to a vehicle crash. The south left shoulder and left lane are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Vehicle Crash"
"06/19/2025, 02:15 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"06/19/2025, 02:10 PM ET","Arlington (County)","I-66W",72.9,"On I-66 at mile marker 72.9 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
