Update Time,Jurisdiction,Route,MRM,Description,Label
"02/12/2025 02:33 PM ET","Henrico (County)","I-95N",84.3,"On I-95 at mile marker 84.3 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/13/2025 07:43 AM ET","Fairfax (County)","I-95R",166,"On I-95R at mile marker 166 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/13/2025 09:02 AM ET","Dinwiddie (County)","Rt. 622N (Dinwiddie County)",7.41,"On Rt. 622 North in the County of Dinwiddie, in the vicinity of Boze Rd; Hawkins Rd; Rt. 700E/W (Dinwiddie County), motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"02/13/2025 10:00 AM ET","Dinwiddie (County)","Rt. 624N (Dinwiddie County)",2.6,"On Rt. 624 in the County of Dinwiddie, in the vicinity of White Oak Rd; Rt. 613E/W (Dinwiddie County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"02/13/2025 09:46 AM ET","Fairfax (County)","VA-28S",34.6,"On VA-28 in the County of Fairfax, in the vicinity of Willard Rd; Rt. 8457W (Fairfax County), motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Vehicle Crash"
"02/13/2025 10:03 AM ET","Prince William (County)","I-95N",156.3,"On I-95 at mile marker 156.3 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/13/2025 10:11 AM ET","Hanover (County)","I-295S",37.8,"On I-295 at mile marker 37.8 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/13/2025 10:14 AM ET","Virginia Beach (City)","I-64E",286.71,"On I-64 East at mile marker 286.7 in the City of Virginia Beach, near Indian River Road, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/13/2025 10:16 AM ET","Fairfax (County)","I-66E",60.6,"On I-66 at mile marker 60.6 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"02/13/2025 06:01 AM ET","Charles City (County)","Rt. 615E (Charles City County)",9.97,"On Rt. 615 East in the County of Charles City, in the vicinity of Willcox Neck Rd; Rt. 623N/S (Charles City County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"02/13/2025 10:17 AM ET","Fairfax (County)","I-95N",166.9,"On I-95 at mile marker 166.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/13/2025 10:02 AM ET","Dinwiddie (County)","I-85N",44.2,"On I-85 at mile marker 44.2 in the County of Dinwiddie, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
