Update Time,Jurisdiction,Route,MRM,Description,Label
"04/16/2025 02:13 PM ET","Portsmouth (City)","VA-164W",4.3,"On VA-164 in the City of Portsmouth, in the vicinity of the ramp at Cedar Lane, near Cedar Lane, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/16/2025 01:59 PM ET","Hanover (County)","I-95S",98,"On I-95 South at mile marker 98 in the County of Hanover, motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"04/16/2025 02:24 PM ET","Norfolk (City)","US-58W",486.2,"On US-58 in the City of Norfolk, at Midtown Tunnel West, motorists can expect potential delays due to a disabled vehicle. The west left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"04/16/2025 01:14 PM ET","Prince George (County)","VA-156N",10.7,"On VA-156 in the County of Prince George, in the vicinity of Pole Run Rd; Rt. 616E/W (Prince George County), motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"04/16/2025 02:19 PM ET","King George (County)","US-301S",135.1,"On US-301 South in the County of King George, in the vicinity of Blue Jay Mdws; James Madison Pkwy; Poplar Neck Rd; Rt. 617N/S (King George County), motorists can expect delays due to a tractor trailer crash. Lane closures exist.","Minor Incident - Traffic - Tractor Trailer Crash"
"04/16/2025 02:23 PM ET","Chesapeake (City)","I-64W",288.6,"On I-64 at mile marker 288.6 in the City of Chesapeake, near Greenbrier Parkway, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/16/2025 01:55 PM ET","Arlington (County)","I-66W",68.8,"On I-66 at mile marker 68.8 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The west entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"04/16/2025 02:12 PM ET","Fairfax (County)","I-495S",44,"On I-495 at mile marker 44 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/16/2025 01:53 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.8","","On I-495N Express Lanes at mile marker 44.8 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"04/16/2025 02:23 PM ET","Albemarle (County)","I-64W",103.6,"On I-64 at mile marker 103.6 in the County of Albemarle, motorists can expect delays due to a vehicle crash. The west left shoulder and left lane are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Vehicle Crash"
"04/16/2025 02:17 PM ET","Hanover (County)","I-95S",97,"On I-95 at mile marker 97 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/16/2025 02:21 PM ET","Bedford (County)","VA-24E",15.9,"On VA-24 East in the County of Bedford, in the vicinity of Dickerson Mill Rd; Emmaus Church Rd; Goodview Town Rd; Rt. 608N/S (Bedford County), motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"04/16/2025 02:16 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"04/16/2025 02:21 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"04/16/2025 02:17 PM ET","Fairfax (County)","Rt. 699N (Fairfax County)",0.3,"On Rt. 699 in the County of Fairfax, in the vicinity of Morningside Dr; Rt. 978N/S (Fairfax County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
