Update Time,Jurisdiction,Route,MRM,Description,Label
"04/14/2025 10:37 AM ET","Gloucester (County)","Rt. 605N (Gloucester County)",2.9,"On Rt. 605 in the County of Gloucester, in the vicinity of Abbey Rd; Figg Shop Rd; Indian Creek Tr; Rt. 603N/S (Gloucester County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/14/2025 05:52 PM ET","Carroll (County)","I-77N",6.1,"On I-77 at mile marker 6.1 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 10:37 AM ET","King George (County)","Rt. 1104N (King George County)",0.1,"On Rt. 1104 in the County of King George, in the vicinity of Baltic Pl; Rt. 1102E/W (King George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/14/2025 06:14 PM ET","Caroline (County)","I-95S",102,"On I-95 at mile marker 102 in the County of Caroline, motorists can expect delays due to a tractor trailer crash. The south right lane and right shoulder are closed. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"04/14/2025 06:08 PM ET","Fairfax (County)","I-495S",50.6,"On I-495 at mile marker 50.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/14/2025 05:50 PM ET","Goochland (County)","I-64W",171.6,"On I-64 at mile marker 171.6 in the County of Goochland, motorists can expect delays due to a vehicle crash. The west right lane and right shoulder are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Vehicle Crash"
"04/14/2025 06:13 PM ET","Prince William (County)","I-66W",40.5,"On I-66 at mile marker 40.5 in the County of Prince William, motorists can expect delays due to an incident. The west exit ramp narrows.","Minor Incident - Traffic - Other Traffic"
"04/14/2025 06:06 PM ET","Arlington (County)","I-395R",8.2,"On I-395R at mile marker 8.2 in the County of Arlington, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 06:13 PM ET","Fairfax (County)","I-66E",52,"On I-66 at mile marker 52 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 05:52 PM ET","Newport News (City)","I-64W",252.7,"On I-64 at mile marker 252.7 in the City of Newport News, near Atkinson Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 05:42 PM ET","Northumberland (County)","US-360E",223.6,"On US-360 in the County of Northumberland, in the vicinity of Sunnybank Rd; Rt. 652E/W (Northumberland County), motorists can expect delays due to a tractor trailer crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"04/14/2025 06:07 PM ET","Chesapeake (City)","I-64E",294.9,"On I-64 at mile marker 294.9 in the City of Chesapeake, near Shell Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 06:14 PM ET","Fairfax (County)","I-66W",63.4,"On I-66 at mile marker 63.4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/14/2025 06:02 PM ET","Fairfax (County)","I-95S",168.1,"On I-95 at mile marker 168.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 06:13 PM ET","New Kent (County)","VA-249E",1.3,"On VA-249 East in the County of New Kent, in the vicinity of N Henpeck Rd; Rt. 665N/S (New Kent County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"04/14/2025 06:06 PM ET","Richmond (City)","I-64W",192,"On I-64 West at mile marker 192 in the City of Richmond, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 05:57 PM ET","Norfolk (City)","I-64W",275.4,"On I-64 West at mile marker 275.4 in the City of Norfolk, near Bay Ave, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/14/2025 06:10 PM ET","Chesterfield (County)","I-95S",55.3,"On I-95 at mile marker 55.3 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/14/2025 10:37 AM ET","Richmond (County)","Rt. 624N (Richmond County)",6.9,"On Rt. 624 in the County of Richmond, in the vicinity of Strangeway Rd; Rt. 636N/S (Richmond County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"04/14/2025 10:37 AM ET","New Kent (County)","VA-273N",1.9,"On VA-273 North in the County of New Kent, in the vicinity of Country Dr; Polish Town Rd; Woody Ln; Rt. 634N/S (New Kent County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
