Update Time,Jurisdiction,Route,MRM,Description,Label
"08/07/2025, 09:46 PM ET","Mecklenburg (County)","US-15N",12.1,"On US-15 North in the County of Mecklenburg, in the vicinity of Mooresville Rd; Rt. 857E/W (Mecklenburg County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"08/07/2025, 09:46 PM ET","Fairfax (County)","I-495S",53.6,"On I-495 at mile marker 53.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south exit 53 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 09:37 PM ET","Albemarle (County)","US-29N",143.2,"On US-29 in the County of Albemarle, in the vicinity of Crossover; Polo Grounds Rd; Rt. 643E/W (Albemarle County), motorists can expect delays due to a vehicle crash. The north right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"08/07/2025, 09:41 PM ET","Henrico (County)","I-64W",185,"On I-64 at mile marker 185 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 08:12 PM ET","Brunswick (County)","Rt. 670N (Brunswick County)",4.4,"On Rt. 670 in the County of Brunswick, in the vicinity of Triplet Rd; Rt. 672N/S (Brunswick County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"08/07/2025, 09:43 PM ET","Stafford (County)","US-1N",152.3,"On US-1 in the County of Stafford, in the vicinity of Centreport Pkwy; Rt. 8900E (Stafford County), motorists can expect delays due to a vehicle crash. The north left center lane, right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"08/07/2025, 09:39 PM ET","Carroll (County)","I-77S",5.1,"On I-77 at mile marker 5.1 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 09:46 PM ET","Washington (County)","I-81S",17,"On I-81 at mile marker 17 in the County of Washington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 09:42 PM ET","Fairfax (County)","I-495S",47,"On I-495 at mile marker 47 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"08/07/2025, 09:29 PM ET","Arlington (County)","I-395S",8,"On I-395 at mile marker 8 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 09:46 PM ET","Chesapeake (City)","I-64E",291.8,"On I-64 at mile marker 291.8 in the City of Chesapeake, near 464 Interchange, motorists can expect delays due to a vehicle crash. The east right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"08/07/2025, 09:13 PM ET","Fairfax (County)","I-66E",55.4,"On I-66 at mile marker 55.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 09:27 PM ET","Suffolk (City)","I-664N",13.1,"On I-664 at mile marker 13.1 in the City of Suffolk, near Western Freeway, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/07/2025, 07:26 PM ET","Northumberland (County)","VA-200N",16.2,"On VA-200 in the County of Northumberland, in the vicinity of Wicomico Dr; Rt. 1006E/W (Northumberland County), motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"08/07/2025, 09:47 PM ET","Hanover (County)","I-95N",92,"On I-95 North at mile marker 92 in the County of Hanover, motorists can expect delays due to a multi-vehicle crash. Lane closures exist.","Minor Incident - Traffic - Multi-Vehicle Crash"
