Update Time,Jurisdiction,Route,MRM,Description,Label
"06/06/2025 10:14 AM ET","Wythe (County)","I-81N",73.4,"On I-81 at mile marker 73.4 in the County of Wythe, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 10:14 AM ET","Caroline (County)","I-95N",107.2,"On I-95 at mile marker 107.2 in the County of Caroline, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 10:10 AM ET","Norfolk (City)","I-264E",12.9,"On I-264 at mile marker 12.9 in the City of Norfolk, near 64 Interchange, motorists can expect delays due to a disabled vehicle. The east outside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 07:32 AM ET","Chesterfield (County)","Rt. 602E (Chesterfield County)",4.2,"On Rt. 602 East in the County of Chesterfield, in the vicinity of Eppes Falls Rd; Rt. 621N/S (Chesterfield County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"06/06/2025 10:10 AM ET","Petersburg (City)","I-85S",66,"On I-85 at mile marker 66 in the City of Petersburg, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 10:06 AM ET","Richmond (City)","VA-76E",10.2,"On VA-76 in the City of Richmond, in the vicinity of the ramp from VA-150W; VA- 76, motorists can expect delays due to a tractor trailer crash. All east lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"06/06/2025 10:06 AM ET","Prince William (County)","I-95N",155.1,"On I-95 at mile marker 155.1 in the County of Prince William, motorists can expect delays due to a tractor trailer crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"06/06/2025 10:06 AM ET","Albemarle (County)","I-64W",130.4,"On I-64 at mile marker 130.4 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 09:54 AM ET","Henrico (County)","I-64W",185,"On I-64 at mile marker 185 in the County of Henrico, motorists can expect delays due to a vehicle crash. The west exit 185 narrows.","Minor Incident - Traffic - Vehicle Crash"
"06/06/2025 10:16 AM ET","Spotsylvania (County)","I-95S",120.5,"On I-95 South at mile marker 120.5 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 10:09 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"06/06/2025 10:11 AM ET","Fairfax (County)","I-66W",66.2,"On I-66 at mile marker 66.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 09:29 AM ET","Norfolk (City)","I-64E",283.1,"On I-64 at mile marker 283.1 in the City of Norfolk, near Virginia Beach Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/06/2025 10:09 AM ET","Smyth (County)","VA-16N",30.4,"On VA-16 in the County of Smyth, in the vicinity of Old Prater Rd; Rt. 688N/S (Smyth County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
