Update Time,Jurisdiction,Route,MRM,Description,Label
"10/03/2025, 02:01 PM ET","King George (County)","VA-206E",8.6,"On VA-206 East in the County of King George, in the vicinity of Beacon Hl; Owens Dr; Piney Green Dr; Thompson Hill Rd; Windsor Dr; Rt. 624N/S (King George County); VA-218E/W, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/03/2025, 01:58 PM ET","Fairfax (County)","I-95N",162.8,"On I-95 at mile marker 162.8 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"10/03/2025, 03:10 PM ET","Albemarle (County)","I-64W",110.8,"On I-64 West at mile marker 110.8 in the County of Albemarle, motorists can expect delays due to a vehicle crash. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Vehicle Crash"
"10/03/2025, 02:50 PM ET","Arlington (County)","I-395R",8.2,"On I-395R at mile marker 8.2 in the County of Arlington, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 03:10 PM ET","Augusta (County)","I-81N",208.4,"On I-81 at mile marker 208.4 in the County of Augusta, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/03/2025, 03:13 PM ET","Hanover (County)","I-95N",89,"On I-95 North at mile marker 89 in the County of Hanover, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 03:10 PM ET","Prince William (County)","I-66W",45.5,"On I-66 at mile marker 45.5 in the County of Prince William, motorists can expect delays due to a multi-vehicle crash. The west left lane is closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/03/2025, 02:55 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/03/2025, 03:07 PM ET","Rockbridge (County)","I-81N",176.4,"On I-81 at mile marker 176.4 in the County of Rockbridge, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 02:32 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/03/2025, 03:10 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect potential delays due to a bridge/tunnel stoppage. All north lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"10/03/2025, 03:13 PM ET","Albemarle (County)","I-64W",110,"On I-64 West at mile marker 110 in the County of Albemarle, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 03:13 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/03/2025, 02:57 PM ET","Virginia Beach (City)","I-264W",20.2,"On I-264 at mile marker 20.1 in the City of Virginia Beach, near Lynnhaven Parkway, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 02:39 PM ET","Henrico (County)","I-295N",43,"On I-295 North at mile marker 43 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 03:12 PM ET","Prince William (County)","I-66E",48.8,"On I-66 at mile marker 48.8 in the County of Prince William, motorists can expect delays due to a vehicle crash. The east left shoulder, left lane, and left center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/03/2025, 02:46 PM ET","Montgomery (County)","I-81S",106.4,"On I-81 at mile marker 106.4 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 02:27 PM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 50.6","","On I-66W Express Lanes at mile marker 50.6 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 02:57 PM ET","Ashland (Town)","I-95N",93.2,"On I-95 at mile marker 93.2 in the Town of Ashland, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 02:43 PM ET","Fairfax (County)","I-95N",170,"On I-95 at mile marker 170 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/03/2025, 02:03 PM ET","Fairfax (City)","On I-495N Express Lanes at mile marker 44.8","","On I-495N Express Lanes at mile marker 44.8 in the City of Fairfax, motorists can expect potential delays due to congestion.","Minor Incident - Traffic - Congestion/Delay"
