Update Time,Jurisdiction,Route,MRM,Description,Label
"09/25/2025, 05:15 PM ET","Rockbridge (County)","I-81N",181,"On I-81 at mile marker 181 in the County of Rockbridge, motorists can expect delays due to a tractor trailer crash. All north lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"09/25/2025, 04:50 PM ET","Washington (County)","I-81S",4.6,"On I-81 at mile marker 4.6 in the County of Washington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 04:40 PM ET","James City (County)","I-64W",244.8,"On I-64 at mile marker 244.8 in the County of James City, near Yorktown Weapons Station, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:10 PM ET","Norfolk (City)","I-264W",8.3,"On I-264 at mile marker 8.3 in the City of Norfolk, near Tidewater Drive, motorists can expect delays due to a disabled vehicle. The west entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 04:30 PM ET","Hanover (County)","Rt. 1901N (Hanover County)",0.2,"On Rt. 1901 North in the County of Hanover, in the vicinity of Ellerson Green Ct; Rt. 1902E/W (Hanover County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"09/25/2025, 04:52 PM ET","Richmond (City)","I-64W",191,"On I-64 at mile marker 191 in the City of Richmond, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 05:06 PM ET","Norfolk (City)","I-264W",8.3,"On I-264 at mile marker 8.3 in the City of Norfolk, near Tidewater Drive, motorists can expect delays due to a vehicle crash. The west entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 04:56 PM ET","Virginia Beach (City)","I-64E",286.2,"On I-64 at mile marker 286.2 in the City of Virginia Beach, near Indian River Road, motorists can expect delays due to a multi-vehicle crash. The east left shoulder is closed. The east express lane is closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"09/25/2025, 05:10 PM ET","Portsmouth (City)","VA-164W",5.6,"On VA-164 in the City of Portsmouth, in the vicinity of the ramp at Western Freeway, near West Norfolk Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:07 PM ET","Fairfax (County)","I-66W",63.9,"On I-66 at mile marker 63.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:00 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"09/25/2025, 04:55 PM ET","Chesapeake (City)","I-64W",297.2,"On I-64 at mile marker 297.2 in the City of Chesapeake, near George Washington Highway, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 05:14 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"09/25/2025, 05:10 PM ET","Rockbridge (County)","I-81S",183.9,"On I-81 at mile marker 183.9 in the County of Rockbridge, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 05:08 PM ET","Fairfax (County)","I-495N",53.4,"On I-495 at mile marker 53.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:07 PM ET","Fairfax (County)","I-495N",45,"On I-495 at mile marker 45 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:09 PM ET","Hampton (City)","I-664N",0.5,"On I-664 at mile marker 0.5 in the City of Hampton, near 64 Interchange, motorists can expect delays due to a vehicle crash. The north exit 1A narrows.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 05:02 PM ET","Fairfax (County)","Rt. 620E (Fairfax County)",13.7,"On Rt. 620 in the County of Fairfax, in the vicinity of Burke Station Rd; Rt. 652N/S (Fairfax County), motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"09/25/2025, 04:00 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"09/25/2025, 04:45 PM ET","New Kent (County)","VA-249W",0.6,"On VA-249 in the County of New Kent, in the vicinity of New Kent Hwy; Woodbrook Rd; Rt. 1220N/S (New Kent County), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"09/25/2025, 05:09 PM ET","Caroline (County)","US-1N",127.1,"On US-1 North in the County of Caroline, in the vicinity of Ladysmith Rd; Rt. 639E/W (Caroline County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 03:53 PM ET","Chesterfield (County)","I-95N",73.5,"On I-95 at mile marker 73.5 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:08 PM ET","Prince William (County)","I-95N",157,"On I-95 at mile marker 157 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/25/2025, 05:06 PM ET","Fairfax (County)","VA-123S",5.5,"On VA-123 South in the County of Fairfax, in the vicinity of Thorn Bush Dr; Rt. 8665E (Fairfax County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"09/25/2025, 04:49 PM ET","Fairfax (County)","I-95S",164.3,"On I-95 at mile marker 164.3 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"09/25/2025, 05:13 PM ET","Frederick (County)","I-81N",305,"On I-81 North at mile marker 305 in the County of Frederick, motorists can expect delays due to a vehicle crash. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Vehicle Crash"
"09/25/2025, 05:15 PM ET","Chesterfield (County)","VA-150S",9.3,"On VA-150 South in the County of Chesterfield, in the vicinity of the ramp to US-301, motorists can expect delays due to a multi-vehicle crash.","Minor Incident - Traffic - Multi-Vehicle Crash"
"09/25/2025, 03:23 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
