Update Time,Jurisdiction,Route,MRM,Description,Label
"10/23/2025, 10:59 AM ET","Petersburg (City)","I-95N",51.5,"On I-95 at mile marker 51.5 in the City of Petersburg, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:16 AM ET","Chesapeake (City)","I-64W",290,"On I-64 at mile marker 290 in the City of Chesapeake, near Greenbrier Parkway, motorists can expect delays due to a disabled vehicle. The west inside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:16 AM ET","Carroll (County)","I-77S",2,"On I-77 at mile marker 2 in the County of Carroll, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/23/2025, 11:13 AM ET","Washington (County)","I-81N",19.1,"On I-81 at mile marker 19.1 in the County of Washington, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 10:54 AM ET","Arlington (County)","US-29N",246.2,"On US-29 North in the County of Arlington, in the vicinity of N Glebe Rd; VA-120E, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"10/23/2025, 10:56 AM ET","Loudoun (County)","VA-28S",39.8,"On VA-28 in the County of Loudoun, in the vicinity of the exit ramp, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:08 AM ET","Norfolk (City)","I-264W",12,"On I-264 at mile marker 12 in the City of Norfolk, near Military Highway, motorists can expect delays due to a vehicle crash. The west left shoulder and right shoulder are closed.","Minor Incident - Traffic - Vehicle Crash"
"10/23/2025, 11:13 AM ET","Hampton (City)","I-64W",266.7,"On I-64 at mile marker 266.7 in the City of Hampton, near King Street, motorists can expect delays due to a disabled vehicle. The west right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:17 AM ET","Botetourt (County)","I-81N",148.4,"On I-81 at mile marker 148.4 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 10:28 AM ET","Bedford (County)","Rt. 680N (Bedford County)",13.5,"On Rt. 680 North in the County of Bedford, in the vicinity of Goose Creek Valley Rd; Rt. 695N/S (Bedford County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/23/2025, 11:10 AM ET","Fairfax (County)","I-95N",168.7,"On I-95 at mile marker 168.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 10:55 AM ET","Henrico (County)","I-295N",42.5,"On I-295 at mile marker 42.5 in the County of Henrico, motorists can expect delays due to a tractor trailer crash. The north left shoulder and left lane are closed. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"10/23/2025, 11:19 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to a vehicle crash. All west lanes are closed. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Vehicle Crash"
"10/23/2025, 11:14 AM ET","Carroll (County)","I-77S",1.5,"On I-77 at mile marker 1.5 in the County of Carroll, motorists can expect delays due to a tractor trailer crash. The south exit ramp narrows.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/23/2025, 10:43 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"10/23/2025, 11:13 AM ET","Bedford (County)","VA-43N",11.9,"On VA-43 North in the County of Bedford, in the vicinity of Buffalo Creek Rd; Ponderosa Rd; School Crossing Rd; Thoreau Pl; Winter Ridge Trl; Rt. 728N/S (Bedford County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/23/2025, 11:15 AM ET","Campbell (County)","US-29S",57.8,"On US-29 in the County of Campbell, in the vicinity of Castle Craig Dr, motorists can expect delays due to a vehicle crash. The south left lane and right lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/23/2025, 11:15 AM ET","Virginia Beach (City)","I-264E",11.9,"On I-264 at mile marker 11.9 in the City of Virginia Beach, near Military Highway, motorists can expect delays due to a vehicle crash. The east inside left shoulder, left lane, left center lane, and right center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/23/2025, 10:47 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Weather Incident - High Wind - Advisory"
"10/23/2025, 11:10 AM ET","Fairfax (County)","VA-28N",35.6,"On VA-28 in the County of Fairfax, in the vicinity of Ramp Intersection:MCLEAREN RD., motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:13 AM ET","Fairfax (County)","I-95N",174,"On I-95 at mile marker 174 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:09 AM ET","Henrico (County)","I-295N",47.8,"On I-295 at mile marker 47.8 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/23/2025, 11:14 AM ET","Fairfax (County)","I-95S",172,"On I-95 at mile marker 172 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
