Update Time,Jurisdiction,Route,MRM,Description,Label
"06/07/2025 10:09 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Congestion/Delay"
"06/07/2025 10:11 AM ET","Rockbridge (County)","US-11N",209.1,"On US-11 in the County of Rockbridge, in the vicinity of the ramp from and to I-81N, motorists can expect delays due to a vehicle crash. The north left shoulder, left lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/07/2025 10:11 AM ET","Chesapeake (City)","I-664S",18.2,"On I-664 at mile marker 18.2 in the City of Chesapeake, near Dock Landing Road, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 10:10 AM ET","Montgomery (County)","I-81N",107.7,"On I-81 at mile marker 107.7 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 09:32 AM ET","Stafford (County)","I-95N",135,"On I-95 at mile marker 135 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 10:01 AM ET","Fairfax (County)","I-495N",42.6,"On I-495 at mile marker 42.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 10:11 AM ET","Norfolk (City)","I-64E",283.7,"On I-64 at mile marker 283.7 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a disabled vehicle. The east exit 284A narrows.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 10:08 AM ET","Fairfax (County)","US-29S",231.8,"On US-29 South in the County of Fairfax, in the vicinity of Piney Branch Rd; Rt. 6187N/S (Fairfax County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 10:12 AM ET","Albemarle (County)","I-64E",124,"On I-64 at mile marker 124 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 10:10 AM ET","Shenandoah (County)","I-81S",272,"On I-81 South at mile marker 272 in the County of Shenandoah, motorists can expect delays due to a tractor trailer crash. Traffic backups are approximately 5.5 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"06/07/2025 05:15 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"06/07/2025 09:58 AM ET","Fairfax (County)","Rt. 2840N (Fairfax County)",0,"On Rt. 2840 North in the County of Fairfax, in the vicinity of Fisher Av; Rt. 1772E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"06/07/2025 10:14 AM ET","New Kent (County)","I-64E",218.8,"On I-64 at mile marker 218.8 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 09:50 AM ET","Virginia Beach (City)","I-64W",288,"On I-64 at mile marker 288 in the City of Virginia Beach, near Indian River Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 10:13 AM ET","Virginia Beach (City)","I-264W",15.3,"On I-264 at mile marker 15.3 in the City of Virginia Beach, near Witchduck Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/07/2025 09:36 AM ET","Stafford (County)","On I-95R Express Lanes at mile marker 146","","On I-95R Express Lanes at mile marker 146 in the County of Stafford, motorists can expect potential delays due to a vehicle crash. The south right lane is closed.","Major Incident - Traffic - Vehicle Crash"
"06/07/2025 10:13 AM ET","Prince William (County)","I-95S",161.6,"On I-95 at mile marker 161.6 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/07/2025 05:14 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"06/07/2025 09:53 AM ET","Hampton (City)","I-664N",0.6,"On I-664 at mile marker 0.6 in the City of Hampton, near 64 interchange, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
