Update Time,Jurisdiction,Route,MRM,Description,Label
"05/05/2025 05:51 PM ET","Shenandoah (County)","I-81S",271.8,"On I-81 at mile marker 271.8 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:15 PM ET","Charlotte (County)","VA-47N",33.4,"On VA-47 North in the County of Charlotte, in the vicinity of Oak Hill Rd; Rt. 710E/W (Charlotte County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"05/05/2025 05:56 PM ET","Shenandoah (County)","I-81S",269,"On I-81 South at mile marker 269 in the County of Shenandoah, motorists can expect delays due to congestion. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/05/2025 05:40 PM ET","Chesapeake (City)","I-64W",292.4,"On I-64 at mile marker 292.4 in the City of Chesapeake, near I-464 Interchange, motorists can expect potential delays due to an incident. The west exit ramp is closed.","Minor Incident - Traffic - Other Traffic"
"05/05/2025 06:01 PM ET","Loudoun (County)","VA-9E",6.9,"On VA-9 in the County of Loudoun, in the vicinity of Purcellville Rd; Rt. 611N/S (Loudoun County), near Grubstake Farm Lane, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/05/2025 06:14 PM ET","York (County)","I-64W",236.8,"On I-64 at mile marker 236.8 in the County of York, near Barlow Road, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:16 PM ET","Suffolk (City)","VA-164E",1.3,"On VA-164 in the City of Suffolk, in the vicinity of the ramp from VA-135, near College Drive, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:13 PM ET","Pulaski (County)","I-81S",95.7,"On I-81 at mile marker 95.7 in the County of Pulaski, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:16 PM ET","Spotsylvania (County)","I-95N",126.5,"On I-95 at mile marker 126.5 in the County of Spotsylvania, motorists can expect delays due to a vehicle crash. The north exit 126B is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/05/2025 05:06 PM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"05/05/2025 06:17 PM ET","Albemarle (County)","I-64W",116.4,"On I-64 West at mile marker 116.4 in the County of Albemarle, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 05:49 PM ET","Richmond (City)","I-95S",76.9,"On I-95 at mile marker 76.9 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/05/2025 05:59 PM ET","Halifax (County)","US-501S",3.9,"On US-501 in the County of Halifax, in the vicinity of Carrington Trl; Rt. 925E/W (Halifax County), motorists can expect delays due to a tractor trailer crash. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/05/2025 06:15 PM ET","Spotsylvania (County)","US-1S",143,"On US-1 in the County of Spotsylvania, in the vicinity of the ramp from I-95n, motorists can expect delays due to a vehicle crash. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/05/2025 05:28 PM ET","Emporia (City)","US-58W",411.5,"On US-58 West in the City of Emporia, in the vicinity of Purdy Rd; Service Road; City Rt. 2N/S (City of Emporia), near Purdy Road, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/05/2025 06:17 PM ET","Fairfax (County)","I-395S",4,"On I-395 South at mile marker 4 in the County of Fairfax, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"05/05/2025 06:00 PM ET","Chesapeake (City)","I-64E",289.6,"On I-64 at mile marker 289.6 in the City of Chesapeake, near Greenbrier Parkway, motorists can expect delays due to a disabled vehicle. The east inside right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:13 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion.","Minor Incident - Traffic - Congestion/Delay"
"05/05/2025 05:37 PM ET","Albemarle (County)","US-29N",139.8,"On US-29 in the County of Albemarle, in the vicinity of Hydraulic Rd; County/City/Town Line: CHARLOTTESVILLE, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/05/2025 06:17 PM ET","Newport News (City)","I-64W",248.2,"On I-64 at mile marker 248.2 in the City of Newport News, near Yorktown Road, motorists can expect delays due to a disabled vehicle. The west exit 247 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:16 PM ET","Chesterfield (County)","I-295N",17.6,"On I-295 at mile marker 17.6 in the County of Chesterfield, motorists can expect delays due to an incident. The north left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Other Traffic"
"05/05/2025 05:50 PM ET","Fairfax (County)","I-495S",52.4,"On I-495 at mile marker 52.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 05:58 PM ET","Prince William (County)","I-95R",153.3,"On I-95R at mile marker 153.3 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 05:58 PM ET","Fairfax (County)","I-66W",53.4,"On I-66 at mile marker 53.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:02 PM ET","Fairfax (County)","I-66W",51.4,"On I-66 at mile marker 51.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 06:04 PM ET","Fairfax (County)","I-95S",162.9,"On I-95 at mile marker 162.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 05:29 PM ET","Albemarle (County)","I-64W",104.1,"On I-64 at mile marker 104.1 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/05/2025 02:24 PM ET","Newport News (City)","I-64W",259.7,"On I-64 at mile marker 259.7 in the City of Newport News, near Big Bethel Road, motorists can expect potential delays due to an incident. The west right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Other Traffic"
"05/05/2025 06:03 PM ET","Fairfax (County)","I-495S",48.2,"On I-495 at mile marker 48.2 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south exit 49 narrows.","Minor Incident - Traffic - Vehicle Crash"
"05/05/2025 05:05 PM ET","Rockingham (County)","Rt. 649N (Rockingham County)",0.5,"On Rt. 649 in the County of Rockingham, in the vicinity of S East Side Hwy; US-340N/S, motorists can expect delays due to a vehicle crash. All north lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/05/2025 06:12 PM ET","Henrico (County)","I-295S",44.2,"On I-295 South at mile marker 44.2 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
