Update Time,Jurisdiction,Route,MRM,Description,Label
"08/01/2025, 04:31 PM ET","Carroll (County)","Rt. 728E (Carroll County)",0.5,"On Rt. 728 in the County of Carroll, in the vicinity of Country Club Ln; Estate Dr; Hasson Ln; Oak Cluster Ln; Spivey Ln; Tower Rd; Twin Pines Loop; Wards Mill Ln; Rt. 792N/S (Carroll County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"08/02/2025, 11:43 AM ET","Frederick (County)","I-81S",300,"On I-81 South at mile marker 300 in the County of Frederick, motorists can expect delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"08/02/2025, 11:38 AM ET","Chesapeake (City)","I-64E",293.4,"On I-64 in the City of Chesapeake, at High Rise Bridge, motorists can expect delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/02/2025, 12:20 PM ET","Norfolk (City)","I-264E",11.1,"On I-264 at mile marker 11.1 in the City of Norfolk, near Broad Creek, motorists can expect potential delays due to an incident. The east right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Other Traffic"
"08/02/2025, 12:01 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Congestion/Delay"
"08/02/2025, 12:21 PM ET","Prince William (County)","I-66E",44.8,"On I-66 at mile marker 44.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/02/2025, 12:12 PM ET","Fairfax (County)","I-95N",166,"On I-95 at mile marker 166 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/02/2025, 08:38 AM ET","Fairfax (County)","Rt. 674N (Fairfax County)",2.5,"On Rt. 674 in the County of Fairfax, in the vicinity of Wickens Rd; Rt. 2505N/S (Fairfax County), motorists can expect delays due to weather. The north through lanes are closed. The south through lanes are closed.","Weather Incident - Other Weather - Closed"
"08/02/2025, 12:06 PM ET","Shenandoah (County)","I-81S",268.6,"On I-81 at mile marker 268.6 in the County of Shenandoah, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"08/02/2025, 11:04 AM ET","Fairfax (County)","Rt. 6035N (Fairfax County)",0,"On Rt. 6035 North in the County of Fairfax, in the vicinity of Georgetown Pi; VA-193E/W, motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"08/01/2025, 12:38 PM ET","Giles (County)","Rt. 644E (Giles County)",1.9,"On Rt. 644 in the County of Giles, in the vicinity of Market Rd; Rt. 645N/S (Giles County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"08/02/2025, 11:44 AM ET","Loudoun (County)","VA-9E",12.9,"On VA-9 East in the County of Loudoun, in the vicinity of Bridge View Ct; Charles Town Pke; Simpson Cir; Rt. 1018E/W (Loudoun County); VA-9W; Rt. 662E/W (Loudoun County);SIMPSON CIRCLE(R)/BRIDGE VIEW COURT(L), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"08/02/2025, 12:15 PM ET","Wythe (County)","I-81S",64.8,"On I-81 at mile marker 64.8 in the County of Wythe, motorists can expect delays due to a multi-vehicle crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"08/02/2025, 11:47 AM ET","Warren (County)","I-66W",1.1,"On I-66 at mile marker 1.1 in the County of Warren, motorists can expect delays due to a disabled tractor trailer. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"08/02/2025, 11:45 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/02/2025, 11:50 AM ET","Stafford (County)","On I-95R Express Lanes at mile marker 134.5","","On I-95R Express Lanes at mile marker 134.5 in the County of Stafford, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"08/02/2025, 12:21 PM ET","Rockbridge (County)","I-81S",200,"On I-81 at mile marker 200 in the County of Rockbridge, motorists can expect delays due to a multi-vehicle crash. The south left shoulder, left lane, and right shoulder are closed. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"08/02/2025, 10:41 AM ET","Fairfax (County)","Rt. 5651E (Fairfax County)",0,"On Rt. 5651 East in the County of Fairfax, in the vicinity of Challedon Rd; Rt. 5971N/S (Fairfax County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"08/02/2025, 12:08 PM ET","Henrico (County)","I-64W",180,"On I-64 West at mile marker 180 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"08/02/2025, 12:01 PM ET","Prince William (County)","I-95S",155.1,"On I-95 at mile marker 155.1 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/02/2025, 12:22 PM ET","Fairfax (County)","I-66E",52.8,"On I-66 at mile marker 52.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/02/2025, 06:15 AM ET","Isle Of Wight (County)","US-258E",36.4,"On US-258 in the County of Isle Of Wight, in the vicinity of Fire Tower Rd; Rt. 644E/W (Isle of Wight County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"08/02/2025, 06:16 AM ET","Surry (County)","VA-10E",63,"On VA-10 in the County of Surry, in the vicinity of Bacons Castle Trl; White Marsh Rd; Rt. 617E/W (Surry County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"08/02/2025, 12:22 PM ET","Dinwiddie (County)","I-85N",47,"On I-85 at mile marker 47 in the County of Dinwiddie, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
