Update Time,Jurisdiction,Route,MRM,Description,Label
"09/08/2025, 10:15 AM ET","Stafford (County)","On I-95R Express Lanes at mile marker 145.4","","On I-95R Express Lanes at mile marker 145.4 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 10:02 AM ET","Fairfax (County)","I-395N",0.5,"On I-395 at mile marker 0.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 10:16 AM ET","Chesterfield (County)","VA-150S",18.1,"On VA-150 South in the County of Chesterfield, in the vicinity of the ramp at Chippenham, motorists can expect delays due to a vehicle fire. Lane closures exist.","Minor Incident - Traffic - Vehicle Fire"
"09/08/2025, 08:40 AM ET","Fairfax (County)","On Great Falls Street East at Kirby Road","","On Great Falls Street East at Kirby Road in the County of Fairfax, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/08/2025, 10:14 AM ET","James City (County)","I-64W",231.2,"On I-64 at mile marker 231.2 in the County of James City, near Croaker Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 10:09 AM ET","Hanover (County)","I-95S",92.2,"On I-95 at mile marker 92.2 in the County of Hanover, motorists can expect delays due to an incident. The south left lane and center lane are closed.","Major Incident - Traffic - Other Traffic"
"09/08/2025, 10:09 AM ET","Hanover (County)","I-95S",93,"On I-95 at mile marker 93 in the County of Hanover, motorists can expect delays due to an incident. The south left lane and center lane are closed.","Major Incident - Traffic - Other Traffic"
"09/08/2025, 08:47 AM ET","Fairfax (County)","Rt. 2578N (Fairfax County)",0,"On Rt. 2578 North in the County of Fairfax, in the vicinity of Elizabeth La; Rt. 2235E/W (Fairfax County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"09/08/2025, 10:10 AM ET","Spotsylvania (County)","Rt. 605E (Spotsylvania County)",4.9,"On Rt. 605 East in the County of Spotsylvania, in the vicinity of Greenbranch St; Shepherds Rd; Rt. 678N/S (Spotsylvania County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"09/08/2025, 10:15 AM ET","Spotsylvania (County)","Rt. 628N (Spotsylvania County)",4.4,"On Rt. 628 North in the County of Spotsylvania, in the vicinity of Woodfield Dr; Rt. 1350E/W (Spotsylvania County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/08/2025, 08:05 AM ET","Loudoun (County)","US-50E",56.7,"On US-50 East in the County of Loudoun, in the vicinity of John Mosby Hwy, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/08/2025, 10:05 AM ET","Chesterfield (County)","I-95S",65.7,"On I-95 at mile marker 65.7 in the County of Chesterfield, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"09/08/2025, 10:16 AM ET","Rockbridge (County)","I-81S",196,"On I-81 at mile marker 196 in the County of Rockbridge, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Vehicle Crash"
"09/08/2025, 10:16 AM ET","Lunenburg (County)","Rt. 662N (Lunenburg County)",7.3,"On Rt. 662 North in the County of Lunenburg, in the vicinity of Buckskin Rd; Rt. 679N/S (Lunenburg County), motorists can expect delays due to a tractor trailer crash.","Minor Incident - Traffic - Tractor Trailer Crash"
"09/08/2025, 10:08 AM ET","Henrico (County)","I-295S",42.4,"On I-295 at mile marker 42.4 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 10:14 AM ET","Spotsylvania (County)","I-95S",128.1,"On I-95 at mile marker 128.1 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 09:57 AM ET","Bedford (County)","Rt. 723E (Bedford County)",4.5,"On Rt. 723 in the County of Bedford, in the vicinity of Falling Creek Rd; Rt. 714E/W (Bedford County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"09/08/2025, 09:42 AM ET","Henrico (County)","I-95N",84.7,"On I-95 North at mile marker 84.7 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 10:02 AM ET","Warren (County)","I-66E",13.5,"On I-66 at mile marker 13.5 in the County of Warren, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/08/2025, 10:15 AM ET","Prince William (County)","I-95S",158.6,"On I-95 at mile marker 158.6 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
