Update Time,Jurisdiction,Route,MRM,Description,Label
"07/21/2025, 09:35 AM ET","Prince William (County)","I-95N",158.9,"On I-95 at mile marker 158.9 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 09:36 AM ET","Fairfax (County)","I-66E",61,"On I-66 at mile marker 61 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 09:31 AM ET","Hanover (County)","Rt. 656N (Hanover County)",7,"On Rt. 656 in the County of Hanover, in the vicinity of Cheroy Rd; Rt. 659N/S (Hanover County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"07/21/2025, 09:31 AM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 East in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"07/21/2025, 09:31 AM ET","Lunenburg (County)","Rt. 619E (Lunenburg County)",2,"On Rt. 619 in the County of Lunenburg, in the vicinity of Bacon Fork Rd; Rt. 610N/S (Lunenburg County), motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/21/2025, 09:32 AM ET","Montgomery (County)","I-81N",124.9,"On I-81 at mile marker 124.9 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 09:31 AM ET","Rockbridge (County)","I-81N",191.7,"On I-81 at mile marker 191.7 in the County of Rockbridge, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/21/2025, 09:31 AM ET","Dinwiddie (County)","Rt. 622S (Dinwiddie County)",6.1,"On Rt. 622 in the County of Dinwiddie, in the vicinity of White Oak Rd; Rt. 613E/W (Dinwiddie County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"07/21/2025, 09:11 AM ET","Prince William (County)","I-95S",149,"On I-95 at mile marker 149 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/20/2025, 10:41 PM ET","Smyth (County)","Rt. 613E (Smyth County)",3,"On Rt. 613 in the County of Smyth, in the vicinity of Surbers Cove Rd; Rt. 667N/S (Smyth County), motorists can expect delays due to weather. The east through lanes are closed. The west through lanes are closed.","Weather Incident - Other Weather - Closed"
"07/21/2025, 09:32 AM ET","Chesterfield (County)","Rt. 701E (Chesterfield County)",3,"On Rt. 701 East in the County of Chesterfield, in the vicinity of Whitepine Rd; Rt. 701W (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"07/21/2025, 09:32 AM ET","West Point (Town)","VA-30E",44.5,"On VA-30 East in the Town of West Point, in the vicinity of Lyndale St; Ogden St; Rt. 1007E/W (King William County), motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"07/21/2025, 09:31 AM ET","Fairfax (County)","I-95S",162.6,"On I-95 at mile marker 162.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 09:31 AM ET","Hanover (County)","US-33E",120.3,"On US-33 in the County of Hanover, in the vicinity of Ashland Rd; Rt. 623E/W (Hanover County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Weather Incident - Standing Water - Closed"
"07/21/2025, 01:05 AM ET","Bedford (County)","Rt. 620N (Bedford County)",0.2,"On Rt. 620 in the County of Bedford, in the vicinity of Forest Rd; US-221N/S, motorists can expect delays due to a disabled tractor trailer. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"07/21/2025, 09:24 AM ET","Henrico (County)","I-64W",187,"On I-64 at mile marker 187 in the County of Henrico, motorists can expect delays due to a vehicle crash. The west right shoulder is closed. The west exit 187 narrows.","Minor Incident - Traffic - Vehicle Crash"
"07/21/2025, 09:36 AM ET","Petersburg (City)","I-95N",51,"On I-95 at mile marker 51 in the City of Petersburg, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 09:31 AM ET","Powhatan (County)","Rt. 711E (Powhatan County)",5.2,"On Rt. 711 East in the County of Powhatan, in the vicinity of R.E. Lee Rd; Rt. 641E/W (Powhatan County), motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"07/21/2025, 09:17 AM ET","York (County)","I-64W",234.4,"On I-64 at mile marker 234.4 in the County of York, near Lightfoot Road, motorists can expect potential delays due to an incident. The west center lane and right lane are closed.","Major Incident - Traffic - Other Traffic"
"07/21/2025, 09:21 AM ET","Spotsylvania (County)","I-95N",120.8,"On I-95 at mile marker 120.8 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 08:19 AM ET","Prince William (County)","I-95R",159.4,"On I-95R at mile marker 159.4 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/21/2025, 09:26 AM ET","Brunswick (County)","I-85N",32,"On I-85 North at mile marker 32 in the County of Brunswick, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
