Update Time,Jurisdiction,Route,MRM,Description,Label
"11/13/2025, 08:39 AM ET","Prince William (County)","I-95R",160,"On I-95R at mile marker 160 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The north right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"11/13/2025, 07:38 AM ET","Spotsylvania (County)","VA-3W",29.6,"On VA-3 West in the County of Spotsylvania, in the vicinity of Single Oak Rd; Rt. 688N/S (Spotsylvania County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"11/13/2025, 09:06 AM ET","Chesapeake (City)","I-64E",290.1,"On I-64 at mile marker 290.1 in the City of Chesapeake, near Greenbrier Parkway, motorists can expect delays due to a vehicle crash. The east outside right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/13/2025, 09:13 AM ET","Hampton (City)","I-64E",266.3,"On I-64 at mile marker 266.3 in the City of Hampton, near Hampton River Bridge, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"11/13/2025, 08:53 AM ET","Fairfax (County)","I-66W",51.8,"On I-66 at mile marker 51.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:08 AM ET","Washington (County)","I-81S",4.5,"On I-81 at mile marker 4.5 in the County of Washington, motorists can expect delays due to a vehicle crash. The south left shoulder and right shoulder are closed.","Minor Incident - Traffic - Vehicle Crash"
"11/13/2025, 08:45 AM ET","Fairfax (County)","I-66W",66.4,"On I-66 at mile marker 66.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:15 AM ET","Augusta (County)","I-64W",96.6,"On I-64 West at mile marker 96.6 in the County of Augusta, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"11/13/2025, 09:16 AM ET","Norfolk (City)","I-64W",274.4,"On I-64 at mile marker 274.4 in the City of Norfolk, near 4th View Street, motorists can expect delays due to a disabled vehicle. The west right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:03 AM ET","Fairfax (County)","I-395N",0.7,"On I-395 at mile marker 0.7 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/13/2025, 08:23 AM ET","Prince William (County)","I-95N",148,"On I-95 at mile marker 148 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:09 AM ET","Chesapeake (City)","I-664N",15.2,"On I-664 at mile marker 15.2 in the City of Chesapeake, near Pughsville Road, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:09 AM ET","Goochland (County)","I-64E",150.4,"On I-64 at mile marker 150.4 in the County of Goochland, motorists can expect delays due to a tractor trailer crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"11/13/2025, 07:56 AM ET","Fairfax (County)","I-95R",169.4,"On I-95R North at mile marker 169.4 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"11/13/2025, 08:27 AM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.8","","On I-495N Express Lanes at mile marker 44.8 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"11/13/2025, 09:10 AM ET","Virginia Beach (City)","I-264E",20.7,"On I-264 at mile marker 20.7 in the City of Virginia Beach, near Lynnhaven Parkway, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 08:54 AM ET","Fairfax (County)","I-66W",64.2,"On I-66 at mile marker 64.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 08:34 AM ET","Richmond (City)","I-95N",76,"On I-95 North at mile marker 76 in the City of Richmond, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:11 AM ET","Chesterfield (County)","I-295S",17.4,"On I-295 at mile marker 17.4 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:04 AM ET","Fairfax (County)","I-66W",53,"On I-66 at mile marker 53 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/13/2025, 09:09 AM ET","Norfolk (City)","I-64W",285.6,"On I-64 at mile marker 285.6 in the City of Norfolk, near Twin Bridges, motorists can expect delays due to a vehicle crash. The west left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"11/13/2025, 08:54 AM ET","Fairfax (County)","I-495S",52.1,"On I-495 at mile marker 52.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:13 AM ET","Roanoke (County)","I-81S",131.2,"On I-81 at mile marker 131.2 in the County of Roanoke, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:13 AM ET","Stafford (County)","I-95S",141.3,"On I-95 at mile marker 141.3 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/13/2025, 09:09 AM ET","Spotsylvania (County)","I-95N",128,"On I-95 at mile marker 128 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
