Update Time,Jurisdiction,Route,MRM,Description,Label
"10/18/2025, 05:56 PM ET","Prince William (County)","I-95S",153.1,"On I-95 at mile marker 153.1 in the County of Prince William, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/18/2025, 05:47 PM ET","Fairfax (County)","VA-244E",3.4,"On VA-244 East in the County of Fairfax, in the vicinity of Madison Ln; Rt. 902N/S (Fairfax County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/18/2025, 06:05 PM ET","Chesterfield (County)","I-95S",64.4,"On I-95 at mile marker 64.4 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 05:17 PM ET","Amherst (County)","Rt. 666N (Amherst County)",2.6,"On Rt. 666 North in the County of Amherst, in the vicinity of Rt. 630E/W (Amherst County), motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
"10/18/2025, 05:55 PM ET","Henrico (County)","I-295N",23,"On I-295 at mile marker 23 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 12:21 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 135.3","","On I-95R Express Lanes at mile marker 135.3 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 05:54 PM ET","Fairfax (County)","I-66W",60,"On I-66 at mile marker 60 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 05:55 PM ET","Botetourt (County)","I-81S",158,"On I-81 at mile marker 158 in the County of Botetourt, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/18/2025, 06:15 PM ET","Wythe (County)","I-81N",74.6,"On I-81 at mile marker 74.6 in the County of Wythe, motorists can expect delays due to a multi-vehicle crash. All north lanes are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/18/2025, 06:02 PM ET","York (County)","I-64W",244.2,"On I-64 at mile marker 244.2 in the County of York, near Busch Gardens, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 06:06 PM ET","Norfolk (City)","I-64W",285.6,"On I-64 at mile marker 285.6 in the City of Norfolk, near Twin Bridges, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 06:14 PM ET","Stafford (County)","I-95S",138.4,"On I-95 at mile marker 138.4 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 05:59 PM ET","Roanoke (County)","I-81S",139.2,"On I-81 at mile marker 139.2 in the County of Roanoke, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 06:03 PM ET","Hanover (County)","I-95S",95.4,"On I-95 at mile marker 95.4 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 05:48 PM ET","Prince William (County)","I-95S",161.5,"On I-95 at mile marker 161.5 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/18/2025, 06:01 PM ET","Norfolk (City)","I-64R",277.9,"On I-64R at mile marker 277.9 in the City of Norfolk, near Tidewater Drive, motorists can expect delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 06:04 PM ET","Stafford (County)","I-95N",133,"On I-95 at mile marker 133 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 05:50 PM ET","Arlington (County)","I-395N",9.5,"On I-395 at mile marker 9.5 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 06:13 PM ET","Norfolk (City)","I-264E",10.9,"On I-264 at mile marker 10.9 in the City of Norfolk, near Ingleside Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 06:14 PM ET","Stafford (County)","I-95S",146.7,"On I-95 at mile marker 146.7 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
