Update Time,Jurisdiction,Route,MRM,Description,Label
"04/30/2025 09:49 AM ET","Fairfax (County)","I-495N",54.6,"On I-495 North at mile marker 54.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 10:58 AM ET","Norfolk (City)","I-64E",276.4,"On I-64 at mile marker 276.4 in the City of Norfolk, near Granby Street, motorists can expect delays due to a tractor trailer crash. The east right shoulder is closed. The east exit 276 narrows.","Minor Incident - Traffic - Tractor Trailer Crash"
"04/30/2025 11:07 AM ET","Chesterfield (County)","I-95S",60.7,"On I-95 at mile marker 60.7 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 10:58 AM ET","Caroline (County)","I-95N",111.6,"On I-95 at mile marker 111.6 in the County of Caroline, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/30/2025 10:56 AM ET","Newport News (City)","I-64W",249.6,"On I-64 at mile marker 249.6 in the City of Newport News, near Fort Eustis Boulevard, motorists can expect delays due to a disabled tractor trailer. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"04/30/2025 11:19 AM ET","Goochland (County)","I-64W",163,"On I-64 at mile marker 163 in the County of Goochland, motorists can expect delays due to a vehicle fire. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Fire"
"04/30/2025 11:18 AM ET","Fairfax (County)","I-395S",2.2,"On I-395 South at mile marker 2.2 in the County of Fairfax, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"04/30/2025 10:34 AM ET","Fairfax (County)","I-95N",176.2,"On I-95 at mile marker 176.2 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/30/2025 10:37 AM ET","Fluvanna (County)","VA-53W",18.3,"On VA-53 in the County of Fluvanna, in the vicinity of James Madison Hwy; US-15N/S, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"04/30/2025 11:06 AM ET","Spotsylvania (County)","I-95S",130.5,"On I-95 at mile marker 130.5 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/30/2025 11:17 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"04/30/2025 11:16 AM ET","Russell (County)","VA-63N",2.9,"On VA-63 North in the County of Russell, in the vicinity of Phillips St; Rt. 762E/W (Russell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
