Update Time,Jurisdiction,Route,MRM,Description,Label
"12/23/2025, 02:16 PM ET","Fairfax (County)","Rt. 694E (Fairfax County)",4.9,"On Rt. 694 East in the County of Fairfax, in the vicinity of Old House Rd; Rt. 5065E/W (Fairfax County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"12/23/2025, 02:16 PM ET","Norfolk (City)","I-564E",0.8,"On I-564 at mile marker 0.8 in the City of Norfolk, near Granby Street, motorists can expect delays due to a vehicle crash. The east exit 3A narrows.","Minor Incident - Traffic - Vehicle Crash"
"12/23/2025, 12:18 AM ET","Norfolk (City)","I-64W",272.4,undefined,"Minor Incident - Traffic - Disabled Vehicle"
"12/23/2025, 02:15 PM ET","Norfolk (City)","I-64E",285.1,"On I-64 at mile marker 285.1 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a multi-vehicle crash. The east right lane and right shoulder are closed. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"12/23/2025, 02:15 PM ET","Stafford (County)","I-95S",141.1,"On I-95 at mile marker 141.1 in the County of Stafford, motorists can expect delays due to an incident. The south left lane and center lane are closed.","Major Incident - Traffic - Other Traffic"
"12/23/2025, 02:17 PM ET","Chesterfield (County)","I-95N",58.1,"On I-95 at mile marker 58.1 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/23/2025, 02:07 PM ET","Roanoke (County)","I-81N",135.9,"On I-81 North at mile marker 135.9 in the County of Roanoke, motorists can expect delays due to congestion. Traffic backups are approximately 6.5 miles.","Major Incident - Traffic - Congestion/Delay"
"12/23/2025, 02:17 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"12/23/2025, 01:52 PM ET","Augusta (County)","US-340S",24.2,"On US-340 in the County of Augusta, in the vicinity of Thorofare Rd; Rt. 628N/S (Augusta County), motorists can expect delays due to a vehicle crash. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/23/2025, 02:05 PM ET","Chesterfield (County)","Rt. 600N (Chesterfield County)",3.4,"On Rt. 600 in the County of Chesterfield, in the vicinity of Woodpecker Rd; Rt. 626N/S (Chesterfield County), motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"12/23/2025, 02:12 PM ET","Prince William (County)","I-66E",45.1,"On I-66 at mile marker 45.1 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/23/2025, 02:13 PM ET","Fairfax (County)","Rt. 7100N (Fairfax County)",14,"On Rt. 7100 in the County of Fairfax, in the vicinity of Rugby Rd; Rt. 750N/S (Fairfax County), motorists can expect delays due to a vehicle crash. All north lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/23/2025, 02:07 PM ET","Roanoke (County)","I-81N",135.9,"On I-81 at mile marker 135.9 in the County of Roanoke, motorists can expect delays due to a tractor trailer crash. All north lanes are closed. Traffic backups are approximately 6.0 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"12/23/2025, 02:15 PM ET","Fairfax (County)","I-95S",168.3,"On I-95 at mile marker 168.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/23/2025, 02:04 PM ET","Fairfax (County)","I-66E",60,"On I-66 at mile marker 60 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/23/2025, 02:11 PM ET","Shenandoah (County)","I-81S",278.5,"On I-81 South at mile marker 278.5 in the County of Shenandoah, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
