Update Time,Jurisdiction,Route,MRM,Description,Label
"04/09/2025 03:06 PM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water. All west lanes are closed.","Major Incident - Standing Water - Closed"
"04/10/2025 05:47 AM ET","Fairfax (County)","VA-28N",29.7,"On VA-28 in the County of Fairfax, in the vicinity of Machen Rd; Rt. 5401N (Fairfax County), motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"04/10/2025 06:19 AM ET","Loudoun (County)","VA-7W",41.3,"On VA-7 in the County of Loudoun, in the vicinity of Belmont Ridge Rd; Rt. 659S (Loudoun County); Rt. 659N/S (Loudoun County); Rt. 659N (Loudoun County), motorists can expect delays due to a vehicle crash. The west exit ramp is closed.","Minor Incident - Traffic - Vehicle Crash"
"04/10/2025 06:03 AM ET","Chesterfield (County)","I-95N",59.4,"On I-95 at mile marker 59.4 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/10/2025 04:03 AM ET","Charlotte (County)","Rt. 619E (Charlotte County)",20.4,"On Rt. 619 in the County of Charlotte, in the vicinity of Saxkey Rd; Rt. 637N/S (Charlotte County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"04/09/2025 02:31 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.5","","On I-495N Express Lanes at mile marker 44.5 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"04/10/2025 06:11 AM ET","Wythe (County)","I-77S",42.9,"On I-77 at mile marker 42.9 in the County of Wythe, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"04/10/2025 05:54 AM ET","Frederick (County)","US-11S",332.8,"On US-11 in the County of Frederick, in the vicinity of Welltown Rd; Rt. 661N/S (Frederick County), motorists can expect delays due to a vehicle crash. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"04/09/2025 02:51 PM ET","Charles City (County)","Rt. 618N (Charles City County)",4.6,"On Rt. 618 North in the County of Charles City, in the vicinity of Church Ln; Rt. 607E/W (Charles City County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"04/10/2025 06:18 AM ET","Henrico (County)","I-95S",81.2,"On I-95 South at mile marker 81.2 in the County of Henrico, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/10/2025 06:16 AM ET","Fairfax (County)","I-495N",49.7,"On I-495 at mile marker 49.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"04/09/2025 03:03 PM ET","Amelia (County)","Rt. 615E (Amelia County)",7.1,"On Rt. 615 in the County of Amelia, in the vicinity of Earls Rd; Rt. 641N/S (Amelia County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"04/10/2025 05:48 AM ET","Patrick (County)","VA-103E",10.9,"On VA-103 in the County of Patrick, in the vicinity of Creasey Chapel Rd; Rt. 644N/S (Patrick County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"04/10/2025 06:17 AM ET","Portsmouth (City)","I-264E",1.6,"On I-264 East at mile marker 1.6 in the City of Portsmouth, near Greenwood Drive, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"04/10/2025 06:17 AM ET","Fairfax (County)","I-66E",64.4,"On I-66 at mile marker 64.4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The east exit 64A narrows.","Minor Incident - Traffic - Vehicle Crash"
"04/09/2025 02:59 PM ET","Westmoreland (County)","Rt. 637N (Westmoreland County)",0.3,"On Rt. 637 North in the County of Westmoreland, in the vicinity of Layton Landing Rd; Rt. 640N/S (Westmoreland County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"04/10/2025 06:05 AM ET","Halifax (County)","US-501N",26,"On US-501 North in the County of Halifax, in the vicinity of Millstone Church Trl; Rt. 843N/S (Halifax County), motorists can expect delays due to a tractor trailer crash. Lane closures exist.","Minor Incident - Traffic - Tractor Trailer Crash"
