Update Time,Jurisdiction,Route,MRM,Description,Label
"05/24/2025 10:04 PM ET","Botetourt (County)","I-81N",150,"On I-81 at mile marker 150 in the County of Botetourt, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed. The north entrance ramp narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/24/2025 11:16 PM ET","Albemarle (County)","I-64E",104,"On I-64 at mile marker 104 in the County of Albemarle, motorists can expect delays due to a multi-vehicle crash. All east lanes are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"05/24/2025 10:16 PM ET","Carroll (County)","I-77S",3.6,"On I-77 at mile marker 3.6 in the County of Carroll, motorists can expect delays due to a tractor trailer crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/24/2025 10:32 PM ET","Fairfax (County)","I-95N",166.6,"On I-95 at mile marker 166.6 in the County of Fairfax, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"05/24/2025 11:04 PM ET","Henrico (County)","I-95N",83.9,"On I-95 at mile marker 83.9 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 10:41 PM ET","Fairfax (County)","Rt. 2503N (Fairfax County)",0.3,"On Rt. 2503 in the County of Fairfax, in the vicinity of Leesburg Pi; VA-7W, motorists can expect delays due to a vehicle crash. All north lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 05:52 PM ET","Prince William (County)","On I-66W Express Lanes exit ramp to University Boulevard","","On I-66W Express Lanes exit ramp to University Boulevard in the County of Prince William, motorists can expect potential delays due to congestion.","Minor Incident - Traffic - Congestion/Delay"
"05/24/2025 10:47 PM ET","Norfolk (City)","I-64W",278.8,"On I-64 at mile marker 278.8 in the City of Norfolk, near Tidewater Drive, motorists can expect delays due to a vehicle crash. The west left shoulder, left lane, and center lane are closed.","Major Incident - Traffic - Vehicle Crash"
"05/24/2025 11:14 PM ET","Norfolk (City)","I-264W",8.2,"On I-264 at mile marker 8.2 in the City of Norfolk, near Tidewater Drive, motorists can expect delays due to a disabled vehicle. The west entrance ramp is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/24/2025 11:15 PM ET","Prince William (County)","I-66W",44,"On I-66 at mile marker 44 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
