Update Time,Jurisdiction,Route,MRM,Description,Label
"10/12/2025, 01:06 AM ET","Chesapeake (City)","I-64E",295.2,"On I-64 at mile marker 295.2 in the City of Chesapeake, near High Rise Bridge, motorists can expect delays due to a vehicle crash. The east express lane is closed.","Major Incident - Traffic - Vehicle Crash"
"10/12/2025, 12:35 AM ET","Pulaski (County)","US-11N",98.8,"On US-11 in the County of Pulaski, in the vicinity of Cougar Trail Rd; Rt. 643N/S (Pulaski County); Rt. 643N (Pulaski County); /SLAUGHTER HOUSE RD, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/12/2025, 12:59 AM ET","Goochland (County)","I-64E",170,"On I-64 at mile marker 170 in the County of Goochland, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"10/11/2025, 11:50 PM ET","Fairfax (County)","I-66W",67.8,"On I-66 at mile marker 67.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/12/2025, 12:48 AM ET","Fairfax (County)","I-66E",55.8,"On I-66 at mile marker 55.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/12/2025, 01:14 AM ET","Spotsylvania (County)","US-1N",142.3,"On US-1 in the County of Spotsylvania, in the vicinity of Southpoint Pkwy, motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/11/2025, 11:50 PM ET","Arlington (County)","I-66E",69.8,"On I-66 at mile marker 69.8 in the County of Arlington, motorists can expect delays due to a vehicle crash. The east right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"10/12/2025, 12:53 AM ET","New Kent (County)","I-64W",221,"On I-64 at mile marker 221 in the County of New Kent, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/11/2025, 12:13 PM ET","Virginia Beach (City)","I-264E",17.4,"On I-264 East at mile marker 17.4 in the City of Virginia Beach, near Mount Trashmore, motorists can expect potential delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"10/12/2025, 01:10 AM ET","Fairfax (County)","I-95N",164,"On I-95 at mile marker 164 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
