Update Time,Jurisdiction,Route,MRM,Description,Label
"10/07/2025, 06:59 AM ET","Spotsylvania (County)","I-95S",119.7,"On I-95 at mile marker 119.7 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 07:08 AM ET","Brunswick (County)","VA-46N",29,"On VA-46 in the County of Brunswick, in the vicinity of Brunswick Dr; Rt. 644N/S (Brunswick County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/07/2025, 07:11 AM ET","Chesterfield (County)","I-95N",73.4,"On I-95 at mile marker 73.4 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north exit 73 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 06:42 AM ET","Washington (County)","I-81N",23.6,"On I-81 at mile marker 23.6 in the County of Washington, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 07:07 AM ET","New Kent (County)","I-64E",206.4,"On I-64 at mile marker 206.4 in the County of New Kent, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/07/2025, 06:26 AM ET","Chesapeake (City)","I-64E",296.2,"On I-64 at mile marker 296.2 in the City of Chesapeake, near Deep Creek, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/07/2025, 07:10 AM ET","Newport News (City)","I-64E",257.7,"On I-64 at mile marker 257.7 in the City of Newport News, near J Clyde Morris Boulevard, motorists can expect delays due to a multi-vehicle crash. The east left shoulder, left lane, and left center lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/07/2025, 07:04 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/07/2025, 07:01 AM ET","Fairfax (County)","I-495S",43.5,"On I-495 at mile marker 43.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 06:56 AM ET","Alexandria (City)","I-395S",5.8,"On I-395 at mile marker 5.8 in the City of Alexandria, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 06:48 AM ET","Richmond (City)","I-95N",75.1,"On I-95 at mile marker 75.1 in the City of Richmond, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/07/2025, 07:05 AM ET","Prince William (County)","On I-66E Express Lanes at mile marker 49.8","","On I-66E Express Lanes at mile marker 49.8 in the County of Prince William, motorists can expect potential delays due to an incident. The east right lane is closed.","Major Incident - Traffic - Other Traffic"
"10/07/2025, 07:09 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/07/2025, 07:09 AM ET","Prince William (County)","I-95N",157.2,"On I-95 at mile marker 157.2 in the County of Prince William, motorists can expect delays due to a vehicle fire. The north left lane, center lane, right lane, and right shoulder are closed. The north entrance ramp narrows.","Major Incident - Traffic - Vehicle Fire"
"10/07/2025, 06:56 AM ET","Fairfax (County)","I-95S",173.1,"On I-95 at mile marker 173.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 07:08 AM ET","Stafford (County)","I-95S",143.8,"On I-95 at mile marker 143.8 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 07:03 AM ET","Fairfax (County)","I-66E",54.7,"On I-66 at mile marker 54.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 07:02 AM ET","Norfolk (City)","I-264W",11.7,"On I-264 at mile marker 11.7 in the City of Norfolk, near Military Highway, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/07/2025, 07:02 AM ET","Chesapeake (City)","I-64E",295.7,"On I-64 at mile marker 295.7 in the City of Chesapeake, near Shell Road, motorists can expect delays due to a multi-vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/07/2025, 06:54 AM ET","Chesterfield (County)","I-95N",70.8,"On I-95 at mile marker 70.8 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/07/2025, 07:09 AM ET","Fairfax (County)","VA-28S",33.4,"On VA-28 in the County of Fairfax, in the vicinity of Willard Rd; Rt. 8457E (Fairfax County), motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 07:07 AM ET","Fairfax (County)","I-495S",44.5,"On I-495 at mile marker 44.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/07/2025, 06:59 AM ET","Henrico (County)","I-95S",86.2,"On I-95 at mile marker 86.2 in the County of Henrico, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/07/2025, 07:04 AM ET","Chesterfield (County)","I-95S",53.4,"On I-95 at mile marker 53.4 in the County of Chesterfield, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"10/07/2025, 07:06 AM ET","Fairfax (County)","I-66E",49.8,"On I-66 at mile marker 49.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The east left lane is closed. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Vehicle Crash"
"10/07/2025, 07:00 AM ET","Chesapeake (City)","I-64E",295.7,"On I-64 at mile marker 295.7 in the City of Chesapeake, near Shell Road, motorists can expect delays due to a vehicle crash. The east left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
