Update Time,Jurisdiction,Route,MRM,Description,Label
"09/09/2025, 11:18 AM ET","Henrico (County)","I-95S",85.5,"On I-95 at mile marker 85.5 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 11:14 AM ET","Washington (County)","I-81S",4.3,"On I-81 at mile marker 4.3 in the County of Washington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 09:17 AM ET","Fairfax (County)","I-95R",169.4,"On I-95R at mile marker 169.4 in the County of Fairfax, motorists can expect potential delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/09/2025, 10:55 AM ET","Caroline (County)","I-95S",110,"On I-95 at mile marker 110 in the County of Caroline, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 11:03 AM ET","Prince William (County)","I-95N",150.4,"On I-95 at mile marker 150.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 11:11 AM ET","New Kent (County)","VA-106N",29.5,"On VA-106 North in the County of New Kent, in the vicinity of Rt. 610E (New Kent County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"09/09/2025, 10:58 AM ET","Amelia (County)","Rt. 609N (Amelia County)",0.8,"On Rt. 609 North in the County of Amelia, in the vicinity of Elm Cottage Rd; Rt. 629E/W (Amelia County), motorists can expect delays due to a tractor trailer crash.","Minor Incident - Traffic - Tractor Trailer Crash"
"09/09/2025, 11:06 AM ET","Nottoway (County)","VA-307E",5.3,"On VA-307 in the County of Nottoway, in the vicinity of Dutchtown Rd; Gully Tavern Ln; Rt. 628N/S (Nottoway County), motorists can expect delays due to a vehicle crash. The east through lanes are closed. The west left lane and right lane are closed.","Major Incident - Traffic - Vehicle Crash"
"09/09/2025, 09:19 AM ET","Fairfax (County)","I-95R",168.4,"On I-95R North at mile marker 168.4 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 11:18 AM ET","Virginia Beach (City)","I-264E",18.5,"On I-264 at mile marker 18.5 in the City of Virginia Beach, near Rosemont Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 11:18 AM ET","Rockbridge (County)","I-81N",177.4,"On I-81 at mile marker 177.4 in the County of Rockbridge, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 11:13 AM ET","Fairfax (County)","I-495N",54.4,"On I-495 at mile marker 54.4 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The north exit 54 narrows.","Minor Incident - Traffic - Multi-Vehicle Crash"
"09/09/2025, 09:00 AM ET","Chesterfield (County)","Rt. 3569N (Chesterfield County)",0.1,"On Rt. 3569 in the County of Chesterfield, in the vicinity of Blithe Dr; Rt. 1562E/W (Chesterfield County), motorists can expect delays due to weather. The north right shoulder is closed.","Weather Incident - Other Weather - Advisory"
"09/09/2025, 11:07 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"09/09/2025, 11:10 AM ET","Norfolk (City)","I-64E",281.9,"On I-64 at mile marker 281.9 in the City of Norfolk, near Northampton Boulevard, motorists can expect delays due to a tractor trailer crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"09/09/2025, 10:50 AM ET","Dinwiddie (County)","Rt. 654N (Dinwiddie County)",0,"On Rt. 654 North in the County of Dinwiddie, in the vicinity of Cutbank Rd; Rt. 687N/S (Dinwiddie County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/09/2025, 11:03 AM ET","Fairfax (County)","I-495N",52.9,"On I-495 at mile marker 52.9 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The north right shoulder is closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"09/09/2025, 11:17 AM ET","Fairfax (County)","I-66E",55.4,"On I-66 at mile marker 55.4 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The east exit 55 narrows.","Minor Incident - Traffic - Vehicle Crash"
"09/09/2025, 11:06 AM ET","New Kent (County)","I-64W",204.6,"On I-64 at mile marker 204.6 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/09/2025, 10:48 AM ET","Shenandoah (County)","I-81N",268,"On I-81 North at mile marker 268 in the County of Shenandoah, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"09/09/2025, 11:18 AM ET","Chesterfield (County)","US-60W",179.3,"On US-60 in the County of Chesterfield, in the vicinity of Huguenot Rd; N Courthouse Rd; VA-147E, motorists can expect delays due to a multi-vehicle crash. All west lanes are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
