Update Time,Jurisdiction,Route,MRM,Description,Label
"12/02/2025, 03:48 AM ET","Charlotte (County)","US-360W",48.2,"On US-360 West in the County of Charlotte, in the vicinity of Jeb Stuart Hwy; VA-92N/S, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"12/02/2025, 03:27 AM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/02/2025, 03:26 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/02/2025, 04:23 AM ET","Alleghany (County)","I-64W",3.8,"On I-64 at mile marker 3.8 in the County of Alleghany, motorists can expect delays due to a tractor trailer crash. The west left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"12/02/2025, 04:13 AM ET","Roanoke (County)","Rt. 694N (Roanoke County)",7.5,"On Rt. 694 in the County of Roanoke, in the vicinity of Mowles Rd, motorists can expect delays due to an incident. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Other Traffic"
"12/02/2025, 04:15 AM ET","Alleghany (County)","I-64W",17,"On I-64 at mile marker 17 in the County of Alleghany, motorists can expect delays due to a tractor trailer crash. The west right lane and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"12/02/2025, 04:22 AM ET","Caroline (County)","I-95N",113,"On I-95 at mile marker 113 in the County of Caroline, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/02/2025, 04:15 AM ET","Roanoke (County)","I-81N",136.3,"On I-81 at mile marker 136.3 in the County of Roanoke, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"12/02/2025, 04:17 AM ET","Fairfax (County)","I-95N",161.4,"On I-95 at mile marker 161.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/02/2025, 04:15 AM ET","Prince William (County)","I-66E",43.4,"On I-66 at mile marker 43.4 in the County of Prince William, motorists can expect delays due to an incident. The east right shoulder is closed.","Minor Incident - Traffic - Other Traffic"
"12/02/2025, 04:18 AM ET","Stafford (County)","I-95S",136.2,"On I-95 at mile marker 136.2 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
