Update Time,Jurisdiction,Route,MRM,Description,Label
"01/28/2025 09:11 PM ET","Greensville (County)","I-95S",4.7,"On I-95 at mile marker 4.7 in the County of Greensville, motorists can expect delays due to a disabled vehicle. The south exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"01/29/2025 12:13 AM ET","Roanoke (County)","VA-320N",0,"On VA-320 in the County of Roanoke, in the vicinity of Catawba Creek Rd; Catawba Valley Dr; Keffer Rd; Rt. 779E/W (Roanoke County), motorists can expect delays due to an incident. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Other Traffic"
"01/29/2025 01:41 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"01/29/2025 03:58 AM ET","Fairfax (County)","I-495S",47.8,"On I-495 at mile marker 47.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"01/29/2025 04:14 AM ET","Chesapeake (City)","I-664S",15.69,"On I-664 at mile marker 15.7 in the City of Chesapeake, near Portsmouth Boulevard, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"01/29/2025 03:59 AM ET","Fairfax (County)","I-95N",163.5,"On I-95 at mile marker 163.5 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"01/28/2025 11:40 PM ET","Fauquier (County)","I-66E",20.4,"On I-66 East at mile marker 20.4 in the County of Fauquier, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"01/29/2025 12:46 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"01/29/2025 12:29 AM ET","Richmond (City)","I-64E",193,"On I-64 at mile marker 193 in the City of Richmond, motorists can expect potential delays due to a tractor trailer crash. The east exit ramp is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"01/29/2025 04:15 AM ET","Fairfax (County)","I-395S",2.7,"On I-395 at mile marker 2.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"01/29/2025 01:22 AM ET","Portsmouth (City)","I-264W",5.59,"On I-264 at mile marker 5.6 in the City of Portsmouth, near MLK Expressway, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
