Update Time,Jurisdiction,Route,MRM,Description,Label
"03/15/2025 10:58 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"03/16/2025 12:13 AM ET","Arlington (County)","I-66E",67.9,"On I-66 at mile marker 67.9 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/16/2025 12:08 AM ET","Hanover (County)","I-95S",91,"On I-95 at mile marker 91 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/15/2025 11:52 PM ET","Fairfax (County)","Rt. 836N (Fairfax County)",0.5,"On Rt. 836 North in the County of Fairfax, in the vicinity of Russell Rd; Rt. 3111N/S (Fairfax County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"03/15/2025 11:40 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"03/16/2025 12:10 AM ET","Louisa (County)","I-64E",141.2,"On I-64 at mile marker 141.2 in the County of Louisa, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"03/15/2025 11:43 PM ET","New Kent (County)","I-64E",224.8,"On I-64 at mile marker 224.8 in the County of New Kent, near Barnes Road, motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"03/16/2025 12:12 AM ET","Virginia Beach (City)","I-264W",24.7,"On I-264 at mile marker 24.7 in the City of Virginia Beach, near Birdneck Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/15/2025 10:39 PM ET","Roanoke (County)","I-581N",5.9,"On I-581 at mile marker 5.9 in the County of Roanoke, motorists can expect potential delays due to a tractor trailer crash. All north lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"03/15/2025 11:56 PM ET","Fairfax (County)","I-495S",47.6,"On I-495 at mile marker 47.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/16/2025 12:03 AM ET","Fairfax (County)","I-95S",166.3,"On I-95 at mile marker 166.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/16/2025 12:15 AM ET","Prince William (County)","I-95S",158.8,"On I-95 at mile marker 158.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/16/2025 12:19 AM ET","Fairfax (County)","I-495N",44,"On I-495 at mile marker 44 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"03/15/2025 10:44 PM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"03/15/2025 10:44 PM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"03/15/2025 11:39 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"03/15/2025 11:46 PM ET","Caroline (County)","US-17N",156.7,"On US-17 in the County of Caroline, in the vicinity of Mount Rd; Rt. 719N/S (Caroline County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"03/15/2025 11:07 PM ET","Augusta (County)","US-250E",61.4,"On US-250 in the County of Augusta, in the vicinity of Desper Hollow Rd; Rt. 638E/W (Augusta County), motorists can expect delays due to a vehicle crash. All east lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"03/16/2025 12:09 AM ET","Norfolk (City)","I-264E",10.3,"On I-264 at mile marker 10.3 in the City of Norfolk, near Ballentine Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/16/2025 12:14 AM ET","Chesapeake (City)","I-464S",3.7,"On I-464 South at mile marker 3.7 in the City of Chesapeake, near Poindexter Street, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"03/15/2025 10:57 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
