Update Time,Jurisdiction,Route,MRM,Description,Label
"10/09/2025, 04:19 PM ET","Fairfax (County)","I-95N",176.5,"On I-95 at mile marker 176.5 in the County of Fairfax, motorists can expect delays due to a vehicle fire. The north center lane, right lane, and right shoulder are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Vehicle Fire"
"10/09/2025, 04:11 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 3.75 miles.","Major Incident - Traffic - Congestion/Delay"
"10/09/2025, 03:32 PM ET","Norfolk (City)","I-264W",7,"On I-264 West in the City of Norfolk, at Downtown Tunnel West, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"10/09/2025, 03:56 PM ET","Fairfax (County)","I-495N",50,"On I-495 at mile marker 50 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Multi-Vehicle Crash"
"10/09/2025, 03:53 PM ET","Roanoke (County)","I-581S",2.6,"On I-581 at mile marker 2.6 in the County of Roanoke, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 04:18 PM ET","Henry (County)","BUS US-220S (4 Martinsville/Henry)",0.4,"On BUS US-220 South in the County of Henry, in the vicinity of Confederate Ave; Fisher Farm Rd; Stone View Dr; FR-836N/S; Rt. 782N/S (Henry County), motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 04:11 PM ET","Franklin (County)","Rt. 739E (Franklin County)",8.4,"On Rt. 739 East in the County of Franklin, in the vicinity of Monty Rd; Rt. 828N/S (Franklin County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/09/2025, 04:12 PM ET","Hampton (City)","I-664N",0.7,"On I-664 at mile marker 0.7 in the City of Hampton, near 64 Interchange, motorists can expect delays due to a multi-vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/09/2025, 04:17 PM ET","Newport News (City)","I-664S",5.4,"On I-664 South at mile marker 5.4 in the City of Newport News, near Newport News Inspection Station, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 04:13 PM ET","Fauquier (County)","I-66W",27.6,"On I-66 at mile marker 27.6 in the County of Fauquier, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 04:05 PM ET","Fairfax (County)","I-95S",174.4,"On I-95 at mile marker 174.4 in the County of Fairfax, motorists can expect delays due to a vehicle fire. The north left shoulder and left lane are closed. The south left shoulder, left outside lane, left center lane, center lane, and right center lane are closed.","Major Incident - Traffic - Vehicle Fire"
"10/09/2025, 04:17 PM ET","Prince William (County)","I-95S",150.5,"On I-95 at mile marker 150.5 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/09/2025, 04:09 PM ET","Louisa (County)","VA-208E",7.4,"On VA-208 in the County of Louisa, in the vicinity of Holly Springs Dr; Rt. 800N/S (Louisa County), motorists can expect delays due to a tractor trailer crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"10/09/2025, 10:38 AM ET","Washington (County)","FR-28S",0.1,"On VA-28 in the County of Washington, in the vicinity of Trigg St; Rt. 793N/S (Washington County), motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
