Update Time,Jurisdiction,Route,MRM,Description,Label
"11/19/2025, 10:59 AM ET","Arlington (County)","I-66W",72,"On I-66 at mile marker 72 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:02 AM ET","Fairfax (County)","I-66E",64.8,"On I-66 at mile marker 64.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east exit 64B narrows.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:20 AM ET","Richmond (City)","I-64E",191.4,"On I-64 at mile marker 191.4 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 10:56 AM ET","Washington (County)","Bonham Road","","Bonham Road in the County of Washington, near VDOT Drive, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"11/19/2025, 11:03 AM ET","Prince William (County)","I-66E",45,"On I-66 at mile marker 45 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:21 AM ET","Botetourt (County)","I-81S",167.5,"On I-81 at mile marker 167.5 in the County of Botetourt, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"11/19/2025, 11:16 AM ET","Hanover (County)","I-295N",34,"On I-295 at mile marker 34 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:09 AM ET","Chesterfield (County)","VA-150N",13.4,"On VA-150 in the County of Chesterfield, in the vicinity of the ramp to US-360, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"11/19/2025, 11:24 AM ET","Prince William (County)","I-66E",45.1,"On I-66 at mile marker 45.1 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:18 AM ET","Chesapeake (City)","I-464N",3.3,"On I-464 North at mile marker 3.3 in the City of Chesapeake, near Barnes Road Overpass, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:18 AM ET","Westmoreland (County)","VA-3E",76,"On VA-3 East in the County of Westmoreland, in the vicinity of Finchs Hill Rd; Rt. 623E/W (Westmoreland County), motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 09:22 AM ET","Arlington (County)","I-395R",6.2,"On I-395R at mile marker 6.2 in the County of Arlington, motorists can expect potential delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:14 AM ET","Goochland (County)","Rt. 634S (Goochland County)",1.3,"On Rt. 634 in the County of Goochland, in the vicinity of Rt. 730E/W (Goochland County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"11/19/2025, 11:11 AM ET","Virginia Beach (City)","I-264W",18.7,"On I-264 at mile marker 18.7 in the City of Virginia Beach, near Rosemont Road, motorists can expect delays due to a disabled vehicle. The west left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:08 AM ET","Fairfax (County)","I-95S",162.9,"On I-95 at mile marker 162.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:00 AM ET","Fairfax (County)","I-66W",60,"On I-66 at mile marker 60 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 10:46 AM ET","Washington (County)","VA-91N",4.7,"On VA-91 North in the County of Washington, in the vicinity of Bennington Way; Rt. 773E/W (Washington County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"11/19/2025, 11:08 AM ET","Prince William (County)","I-95S",158.5,"On I-95 at mile marker 158.5 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:16 AM ET","Franklin (County)","US-220S",42,"On US-220 South in the County of Franklin, in the vicinity of Redbud Hill Rd; Wooddale Dr; Rt. 1055E/W (Franklin County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"11/19/2025, 11:24 AM ET","Fairfax (County)","VA-28S",36.8,"On VA-28 in the County of Fairfax, in the vicinity of Ramp Intersection:MCLEAREN RD., motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/19/2025, 11:02 AM ET","Loudoun (County)","Rt. 698E (Loudoun County)",9,"On Rt. 698 East in the County of Loudoun, in the vicinity of Fairview St NW; Old Waterford Rd NW; City Rt. 4200N/S (Town of Leesburg); County/City/Town Line: NEW LEES, motorists can expect delays due to weather. Lane closures exist.","Weather Incident - Other Weather - Advisory"
