Update Time,Jurisdiction,Route,MRM,Description,Label
"12/05/2025, 01:01 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/05/2025, 02:01 AM ET","Hampton (City)","I-64E",270,"On I-64 in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to a disabled tractor trailer. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"12/05/2025, 02:15 AM ET","Arlington (County)","I-395S",7.2,"On I-395 at mile marker 7.2 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 02:16 AM ET","Roanoke (County)","Rt. 694N (Roanoke County)","","On Rt. 694 in the County of Roanoke, in the vicinity of Mowles Rd, motorists can expect potential delays due to weather. The north through lanes are closed. The south through lanes are closed.","Weather Incident - Other Weather - Closed"
"12/05/2025, 02:01 AM ET","Fairfax (County)","I-66E",51.2,"On I-66 at mile marker 51.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 01:09 AM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage.","Minor Incident - Traffic - Bridge/Tunnel Stoppage"
"12/05/2025, 01:05 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/05/2025, 02:12 AM ET","Prince William (County)","I-95S",159.4,"On I-95 at mile marker 159.4 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"12/04/2025, 12:15 PM ET","Caroline (County)","I-95S",116.5,"On I-95 at mile marker 116.5 in the County of Caroline, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/05/2025, 02:18 AM ET","Chesterfield (County)","I-295S",18.3,"On I-295 South at mile marker 18.3 in the County of Chesterfield, motorists can expect delays due to other security/police activity.","Minor Incident - Security/Police Activity - Other Security/Police Activity"
"12/05/2025, 02:09 AM ET","King George (County)","Rt. 605N (King George County)",3,"On Rt. 605 in the County of King George, in the vicinity of Birchwood Creek Rd; Birchwood Dr; Bullock Dr; Freidland Ln; Rt. 665E/W (King George County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/05/2025, 02:13 AM ET","Chesterfield (County)","I-295N",18.1,"On I-295 at mile marker 18.1 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/05/2025, 01:55 AM ET","Lee (County)","US-58E",38.3,"On US-58 in the County of Lee, in the vicinity of Rt. 842N/S (Lee County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
