Update Time,Jurisdiction,Route,MRM,Description,Label
"11/20/2025, 04:44 AM ET","Goochland (County)","I-64E",167,"On I-64 at mile marker 167 in the County of Goochland, motorists can expect delays due to a tractor trailer crash. All east lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"11/20/2025, 04:48 AM ET","Goochland (County)","Rt. 617N (Goochland County)",0.4,"On Rt. 617 in the County of Goochland, in the vicinity of the ramp from and to I-64E, motorists can expect delays due to a tractor trailer crash. The north exit ramp is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"11/20/2025, 05:18 AM ET","Prince William (County)","I-66E",45.4,"On I-66 at mile marker 45.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/20/2025, 03:09 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"11/20/2025, 05:18 AM ET","Henrico (County)","I-295S",29.2,"On I-295 at mile marker 29.2 in the County of Henrico, motorists can expect delays due to a tractor trailer crash. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"11/20/2025, 05:12 AM ET","Goochland (County)","I-64E",173.5,"On I-64 at mile marker 173.5 in the County of Goochland, motorists can expect delays due to a tractor trailer crash. All east lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"11/20/2025, 05:11 AM ET","Montgomery (County)","I-81S",112.5,"On I-81 at mile marker 112.5 in the County of Montgomery, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"11/20/2025, 04:47 AM ET","Fairfax (County)","I-66W",67,"On I-66 at mile marker 67 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/20/2025, 05:16 AM ET","Spotsylvania (County)","I-95N",123.3,"On I-95 at mile marker 123.3 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/20/2025, 05:04 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"11/20/2025, 05:14 AM ET","Chesterfield (County)","I-95S",61.3,"On I-95 at mile marker 61.3 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
