Update Time,Jurisdiction,Route,MRM,Description,Label
"06/02/2025 06:51 AM ET","Norfolk (City)","I-64W",276.5,"On I-64 at mile marker 276.4 in the City of Norfolk, near Mason Creek Bridge, motorists can expect delays due to a multi-vehicle crash. The west left shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"06/01/2025 09:00 PM ET","Giles (County)","BUS US-460W (5 Pearisburg/Giles)",2.7,"On BUS US-460 in the County of Giles, in the vicinity of Rt. 9849E/W (Giles County), motorists can expect delays due to an incident. The west left shoulder and left lane are closed.","Major Incident - Traffic - Other Traffic"
"06/02/2025 07:12 AM ET","Henrico (County)","I-64W",184.1,"On I-64 at mile marker 184.1 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 07:12 AM ET","Augusta (County)","I-81N",236.2,"On I-81 at mile marker 236.2 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 06:51 AM ET","Prince William (County)","I-95S",148.7,"On I-95 at mile marker 148.7 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 07:12 AM ET","Hampton (City)","I-64E",270,"On I-64 in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to a disabled vehicle. All east lanes are closed. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Disabled Vehicle"
"06/02/2025 07:07 AM ET","Frederick (County)","I-81N",314.5,"On I-81 at mile marker 314.5 in the County of Frederick, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 06:32 AM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Congestion/Delay"
"06/02/2025 07:14 AM ET","Prince William (County)","I-95N",159.8,"On I-95 at mile marker 159.8 in the County of Prince William, motorists can expect delays due to a vehicle crash. The north left shoulder, right lane, and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"06/02/2025 06:53 AM ET","Henrico (County)","I-295N",41.6,"On I-295 at mile marker 41.6 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north exit 41A narrows.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 07:14 AM ET","Campbell (County)","Rt. 726N (Campbell County)",1.7,"On Rt. 726 North in the County of Campbell, in the vicinity of Pecan Dr; Rt. 1033N/S (Campbell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/02/2025 07:14 AM ET","Newport News (City)","I-664S",7.8,"On I-664 in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to a multi-vehicle crash. All south lanes are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"06/02/2025 07:11 AM ET","Henrico (County)","I-295S",34,"On I-295 at mile marker 34 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 07:00 AM ET","Fairfax (County)","I-95N",166,"On I-95 at mile marker 166 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/02/2025 06:34 AM ET","Loudoun (County)","Rt. 722N (Loudoun County)",2.8,"On Rt. 722 North in the County of Loudoun, in the vicinity of Lancer Cir; Rt. 1148N (Loudoun County), motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"06/02/2025 07:11 AM ET","Hampton (City)","I-64W",263.9,"On I-64 at mile marker 263.9 in the City of Hampton, near Mercury Boulevard, motorists can expect delays due to a multi-vehicle crash. The west right center lane, right lane, right shoulder, and entrance ramp are closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"06/02/2025 07:14 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
