Update Time,Jurisdiction,Route,MRM,Description,Label
"12/07/2025, 06:11 PM ET","Smyth (County)","I-81S",53.9,"On I-81 at mile marker 53.9 in the County of Smyth, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/07/2025, 01:17 PM ET","Greensville (County)","I-95N",4.7,"On I-95 North at mile marker 4.7 in the County of Greensville, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"12/07/2025, 06:15 PM ET","Norfolk (City)","I-464N",5.5,"On I-464 at mile marker 5.5 in the City of Norfolk, near Berkley Avenue, motorists can expect delays due to a disabled vehicle. The north exit 6A narrows.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 06:15 PM ET","Caroline (County)","I-95S",109,"On I-95 at mile marker 109 in the County of Caroline, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"12/07/2025, 06:15 PM ET","Norfolk (City)","I-64E",283.8,"On I-64 at mile marker 283.8 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/07/2025, 06:04 PM ET","Hanover (County)","I-295S",41,"On I-295 at mile marker 41 in the County of Hanover, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/07/2025, 05:58 PM ET","Henrico (County)","I-64W",200.2,"On I-64 at mile marker 200.2 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 06:14 PM ET","Arlington (County)","I-66W",69.7,"On I-66 at mile marker 69.7 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 06:16 PM ET","Henrico (County)","I-95S",85.8,"On I-95 at mile marker 85.8 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/07/2025, 05:56 PM ET","Fairfax (County)","VA-193E",8.5,"On VA-193 East in the County of Fairfax, in the vicinity of Potomac River Rd; Rt. 6037N/S (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/07/2025, 06:12 PM ET","Stafford (County)","I-95S",136,"On I-95 at mile marker 136 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south exit 136 narrows.","Minor Incident - Traffic - Disabled Vehicle"
