Update Time,Jurisdiction,Route,MRM,Description,Label
"11/23/2025, 01:59 PM ET","Arlington (County)","US-50E",82.7,"On US-50 East in the County of Arlington, in the vicinity of the ramp, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"11/23/2025, 02:02 PM ET","Fairfax (County)","I-95S",162.6,"On I-95 at mile marker 162.6 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/23/2025, 01:55 PM ET","Hanover (County)","I-95S",91.1,"On I-95 at mile marker 91.1 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 02:13 PM ET","Prince William (County)","I-66W",45.4,"On I-66 at mile marker 45.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 02:01 PM ET","Franklin (County)","US-220S",25.5,"On US-220 in the County of Franklin, in the vicinity of Henry Rd; Rt. 605E/W (Franklin County), motorists can expect delays due to a disabled tractor trailer. The south right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"11/23/2025, 02:05 PM ET","Henrico (County)","I-295N",48.7,"On I-295 at mile marker 48.7 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 01:58 PM ET","New Kent (County)","I-64E",214.4,"On I-64 at mile marker 214.4 in the County of New Kent, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/23/2025, 01:58 PM ET","Virginia Beach (City)","I-264E",15.5,"On I-264 at mile marker 15.5 in the City of Virginia Beach, near Witchduck Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 02:13 PM ET","Henrico (County)","I-295S",16,"On I-295 at mile marker 16 in the County of Henrico, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"11/23/2025, 01:49 PM ET","Hanover (County)","I-95S",100.4,"On I-95 at mile marker 100.4 in the County of Hanover, motorists can expect delays due to a vehicle crash. The south right lane is closed.","Major Incident - Traffic - Vehicle Crash"
"11/23/2025, 02:09 PM ET","Chesapeake (City)","I-64W",293.4,"On I-64 in the City of Chesapeake, at High Rise Bridge, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"11/23/2025, 01:38 PM ET","Fairfax (County)","Rt. 7700E (Fairfax County)",1.5,"On Rt. 7700 East in the County of Fairfax, in the vicinity of Fairfax County Pw; Rt. 7100N (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"11/23/2025, 02:07 PM ET","Rockingham (County)","I-81N",251.4,"On I-81 at mile marker 251.4 in the County of Rockingham, motorists can expect delays due to a multi-vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"11/23/2025, 02:08 PM ET","South Hill (Town)","US-1N",15.2,"On US-1 North in the Town of South Hill, in the vicinity of E Pine Ln, motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 02:25 AM ET","Albemarle (County)","I-64W",109.9,"On I-64 at mile marker 109.9 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed. The west exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"11/23/2025, 02:07 PM ET","Montgomery (County)","I-81N",128,"On I-81 at mile marker 128 in the County of Montgomery, motorists can expect delays due to a tractor trailer crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
