Update Time,Jurisdiction,Route,MRM,Description,Label
"02/12/2025 10:13 AM ET","Fairfax (County)","VA-7E",66.57,"On VA-7 in the County of Fairfax, in the vicinity of Glen Carlyn Dr; Rt. 1078E/W (Fairfax County), near Charles Street, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"02/12/2025 09:35 AM ET","Chesterfield (County)","I-95S",72.4,"On I-95 at mile marker 72.4 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 10:14 AM ET","Fairfax (County)","I-95S",175.6,"On I-95 at mile marker 175.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 08:29 AM ET","Goochland (County)","US-522S",10.5,"On US-522 South in the County of Goochland, in the vicinity of River Rd W; Scott Rd, motorists can expect potential delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 10:17 AM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"02/12/2025 04:18 AM ET","Chesterfield (County)","Rt. 763N (Chesterfield County)",1.46,"On Rt. 763 North in the County of Chesterfield, in the vicinity of Hull Street Rd; US-360E, motorists can expect delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 05:29 AM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/12/2025 10:15 AM ET","Fauquier (County)","I-66E",27.9,"On I-66 at mile marker 27.9 in the County of Fauquier, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 10:17 AM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect potential delays due to a bridge/tunnel stoppage.","Minor Incident - Traffic - Bridge/Tunnel Stoppage"
"02/12/2025 10:03 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/12/2025 10:11 AM ET","Hampton (City)","I-64E",270,"On I-64 in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect potential delays due to a bridge/tunnel stoppage. All east lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"02/12/2025 10:14 AM ET","Norfolk (City)","I-264E",9.57,"On I-264 at mile marker 9.6 in the City of Norfolk, near Ballentine Boulevard, motorists can expect delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 09:57 AM ET","Prince William (County)","I-95S",156.8,"On I-95 at mile marker 156.8 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 10:15 AM ET","Albemarle (County)","Rt. 631N (Albemarle County)",4.22,"On Rt. 631 in the County of Albemarle, in the vicinity of Red Hill Rd; Rt. 708E/W (Albemarle County); Rt. 708E (Albemarle County), motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"02/12/2025 09:40 AM ET","Alexandria (City)","I-395N",4.9,"On I-395 at mile marker 4.9 in the City of Alexandria, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 05:32 AM ET","King William (County)","Rt. 618E (King William County)",1.28,"On Rt. 618 East in the County of King William, in the vicinity of Mt Pleasant Rd; Rt. 661N/S (King William County), motorists can expect delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 09:56 AM ET","Gloucester (County)","US-17N",84.47,"On US-17 North in the County of Gloucester, in the vicinity of Beaver Dr; Brooke Pl; Cedar Dr; Deodar Ln; E Hickory Hill Ln; Farys Mill Rd; George Washington Memorial Hwy; Gum Tree Ln; Kings Dr; Lemons Loop; Pine, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"02/12/2025 10:07 AM ET","Shenandoah (County)","I-81S",291,"On I-81 at mile marker 291 in the County of Shenandoah, motorists can expect delays due to a disabled tractor trailer. The south exit ramp narrows.","Minor Incident - Traffic - Disabled Tractor Trailer"
"02/12/2025 09:24 AM ET","Augusta (County)","US-250E",71.4,"On US-250 in the County of Augusta, in the vicinity of County/City/Town Line: WAYNESBORO, motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"02/12/2025 10:15 AM ET","Chesterfield (County)","I-95S",65.8,"On I-95 at mile marker 65.8 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 10:10 AM ET","Roanoke (City)","I-581S",5.3,"On I-581 at mile marker 5.3 in the City of Roanoke, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 10:02 AM ET","Prince William (County)","I-95N",155.6,"On I-95 at mile marker 155.6 in the County of Prince William, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"02/12/2025 10:11 AM ET","Stafford (County)","I-95N",134.4,"On I-95 at mile marker 134.4 in the County of Stafford, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 01:58 PM ET","Fairfax (County)","On I-66W Express Lanes from mile marker 65 to mile marker 43","","On I-66W Express Lanes from mile marker 65 to mile marker 43 in the County of Fairfax, motorists can expect potential delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 05:29 AM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/12/2025 10:01 AM ET","Prince William (County)","I-95N",153.6,"On I-95 at mile marker 153.6 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 07:24 AM ET","Mecklenburg (County)","US-58E",377.92,"On US-58 East in the County of Mecklenburg, in the vicinity of N Main St; Rt. 621N/S (Mecklenburg County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/12/2025 08:52 AM ET","Amelia (County)","Rt. 609N (Amelia County)",7.53,"On Rt. 609 North in the County of Amelia, in the vicinity of Genito Rd; Rt. 616N/S (Amelia County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 01:57 PM ET","Prince William (County)","On I-66E Express Lanes from mile marker 43 to mile marker 65","","On I-66E Express Lanes from mile marker 43 to mile marker 65 in the County of Prince William, motorists can expect potential delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 08:28 AM ET","Hanover (County)","Rt. 787E (Hanover County)",0.2,"On Rt. 787 East in the County of Hanover, in the vicinity of Rural Point Rd; Rt. 643N/S (Hanover County), motorists can expect potential delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 06:55 AM ET","Nottoway (County)","Rt. 626E (Nottoway County)",0.68,"On Rt. 626 East in the County of Nottoway, in the vicinity of Rubermont Rd; Rt. 626E/W (Lunenburg County); County/City/Town Line: NOTTOWAY COUNTY LINE/LUNENBURG CL, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/12/2025 10:03 AM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
