Update Time,Jurisdiction,Route,MRM,Description,Label
"07/03/2025, 02:46 PM ET","Caroline (County)","I-95S",111.7,"On I-95 South at mile marker 111.7 in the County of Caroline, motorists can expect delays due to a disabled vehicle. Lane closures exist.","Minor Incident - Traffic - Disabled Vehicle"
"07/03/2025, 05:04 PM ET","Montgomery (County)","I-81S",128,"On I-81 at mile marker 128 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/03/2025, 04:56 PM ET","Prince William (County)","I-95N",156.6,"On I-95 at mile marker 156.6 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right lane and right shoulder are closed. The north exit ramp narrows.","Major Incident - Traffic - Disabled Vehicle"
"07/03/2025, 04:52 PM ET","Fairfax (County)","Rt. 627N (Fairfax County)",0.8,"On Rt. 627 North in the County of Fairfax, in the vicinity of Old Stage Rd; Rt. 1032E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"07/03/2025, 05:07 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Congestion/Delay"
"07/03/2025, 05:16 PM ET","Virginia Beach (City)","I-264W",18.6,"On I-264 at mile marker 18.6 in the City of Virginia Beach, near Rosemont Road, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/03/2025, 05:08 PM ET","Prince William (County)","I-95S",161,"On I-95 at mile marker 161 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/03/2025, 04:31 PM ET","Washington (County)","US-11S",18.7,"On US-11 South in the County of Washington, in the vicinity of US-11N, US-58E, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"07/03/2025, 05:13 PM ET","Richmond (City)","I-95N",76,"On I-95 at mile marker 76 in the City of Richmond, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/03/2025, 05:12 PM ET","Mecklenburg (County)","I-85S",12,"On I-85 at mile marker 12 in the County of Mecklenburg, motorists can expect delays due to a vehicle crash. The south right shoulder is closed. The south exit 12A narrows.","Minor Incident - Traffic - Vehicle Crash"
"07/03/2025, 11:20 AM ET","Chesterfield (County)","Rt. 650N (Chesterfield County)",0,"On Rt. 650 North in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 643E/W (Chesterfield County); Rt. 651E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
