Update Time,Jurisdiction,Route,MRM,Description,Label
"01/11/2025 01:12 PM","Chesterfield (County)","I-295N",18,"On I-295 at mile marker 18 in the County of Chesterfield, motorists can expect delays due to a disabled tractor trailer. The north right lane and right shoulder are closed.","Major Incident - Traffic - Disabled Tractor Trailer"
"01/11/2025 12:15 PM","Northumberland (County)","Rt. 606E (Northumberland County)",2.03,"On Rt. 606 East in the County of Northumberland, in the vicinity of Balls Neck Rd; Rt. 605E/W (Northumberland County), motorists can expect delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
"01/11/2025 12:42 PM","Loudoun (County)","On Oatlands Road West at Antelope Lane","","On Oatlands Road West at Antelope Lane in the County of Loudoun, motorists can expect delays due to a vehicle crash. The east through lanes are closed. The west through lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"01/11/2025 01:06 PM","Augusta (County)","I-81S",224.4,"On I-81 at mile marker 224.4 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/11/2025 01:17 PM","Norfolk (City)","I-64E",280.8,"On I-64 at mile marker 280.8 in the City of Norfolk, near Military Highway, motorists can expect delays due to a disabled vehicle. The east left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"01/11/2025 12:50 PM","Prince William (County)","On I-66E Express Lanes at mile marker 48","","On I-66E Express Lanes at mile marker 48 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The east left shoulder is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/11/2025 12:45 PM","Fairfax (County)","I-495N",50.1,"On I-495 at mile marker 50.1 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north entrance ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"01/11/2025 01:16 PM","Fairfax (County)","I-495S",43.1,"On I-495 at mile marker 43.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right lane is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/11/2025 01:19 PM","Arlington (County)","I-395N",9,"On I-395 at mile marker 9 in the County of Arlington, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"01/11/2025 11:24 AM","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"01/11/2025 12:15 PM","Chesterfield (County)","Rt. 650N (Chesterfield County)",0.56,"On Rt. 650 North in the County of Chesterfield, in the vicinity of Stevens Hollow Dr; Rt. 3050E/W (Chesterfield County), motorists can expect delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"01/11/2025 01:14 PM","Sussex (County)","I-95N",28,"On I-95 at mile marker 28 in the County of Sussex, motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"01/11/2025 11:23 AM","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
"01/11/2025 12:58 PM","Stafford (County)","I-95N",144.4,"On I-95 at mile marker 144.4 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Major Incident - Traffic - Disabled Vehicle"
"01/11/2025 12:19 PM","Northumberland (County)","Rt. 605E (Northumberland County)",5.63,"On Rt. 605 East in the County of Northumberland, in the vicinity of Shiloh School Rd; Rt. 606E/W (Northumberland County), motorists can expect delays due to icy conditions.","Minor Incident - Icy Conditions - Advisory"
