Update Time,Jurisdiction,Route,MRM,Description,Label
"10/01/2025, 12:16 PM ET","New Kent (County)","I-64W",211,"On I-64 at mile marker 211 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 12:09 PM ET","Caroline (County)","I-95S",108.1,"On I-95 at mile marker 108.1 in the County of Caroline, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"10/01/2025, 12:16 PM ET","Rockingham (County)","I-81N",248.8,"On I-81 at mile marker 248.8 in the County of Rockingham, motorists can expect delays due to a tractor trailer crash. The north right lane and right shoulder are closed. Traffic backups are approximately 1.0 mile.","Major Incident - Traffic - Tractor Trailer Crash"
"10/01/2025, 12:15 PM ET","Chesterfield (County)","I-95S",60.1,"On I-95 at mile marker 60.1 in the County of Chesterfield, motorists can expect delays due to a tractor trailer crash. The south right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/01/2025, 12:06 PM ET","Scott (County)","Rt. 780E (Scott County)",0.2,"On Rt. 780 East in the County of Scott, in the vicinity of Daisy Hollow Ln; Twin Springs Rd; Rt. 671N/S (Scott County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/01/2025, 12:03 PM ET","Fairfax (County)","I-495N",50.2,"On I-495 at mile marker 50.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/30/2025, 10:55 PM ET","Fairfax (County)","I-66E",57,"On I-66 at mile marker 57 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 12:06 PM ET","Spotsylvania (County)","I-95S",121.8,"On I-95 at mile marker 121.8 in the County of Spotsylvania, motorists can expect delays due to an incident. The south right shoulder is closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Other Traffic"
"10/01/2025, 12:14 PM ET","Montgomery (County)","I-81S",110.8,"On I-81 at mile marker 110.8 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 11:46 AM ET","Fairfax (County)","I-95N",174.7,"On I-95 at mile marker 174.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 12:06 PM ET","Richmond (City)","I-64E",191.9,"On I-64 East at mile marker 191.9 in the City of Richmond, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 12:10 PM ET","Carroll (County)","I-77N",3.1,"On I-77 at mile marker 3.1 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
