Update Time,Jurisdiction,Route,MRM,Description,Label
"08/18/2025, 04:18 PM ET","Hampton (City)","I-64E",260.9,"On I-64 East at mile marker 260.9 in the City of Hampton, near Big Bethel Road, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"08/18/2025, 11:22 AM ET","King William (County)","Rt. 600N (King William County)",14.6,"On Rt. 600 in the County of King William, in the vicinity of Edge Hill Farms Dr; Rt. 1220E/W (King William County), motorists can expect delays due to weather. All north lanes are closed.","Weather Incident - Other Weather - Closed"
"08/18/2025, 04:07 PM ET","Fairfax (County)","On I-66W Express Lanes entrance ramp from Route 123","","On I-66W Express Lanes entrance ramp from Route 123 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/18/2025, 04:09 PM ET","Norfolk (City)","I-64E",283,"On I-64 at mile marker 283 in the City of Norfolk, near Virginia Beach Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/18/2025, 01:25 PM ET","King William (County)","US-360E",165.8,"On US-360 in the County of King William, in the vicinity of Highway Median; Mill Rd; Rt. 647E/W (King William County), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"08/18/2025, 03:41 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/18/2025, 03:59 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"08/18/2025, 03:55 PM ET","Colonial Heights (City)","I-95N",54.1,"On I-95 at mile marker 54.1 in the City of Colonial Heights, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"08/18/2025, 04:10 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"08/18/2025, 04:16 PM ET","Chesterfield (County)","VA-145E",1.5,"On VA-145 in the County of Chesterfield, in the vicinity of Agincourt Ln; Brynmore Dr; Crooked Branch Ter; Rt. 2874N/S (Chesterfield County), motorists can expect delays due to weather. All east lanes are closed.","Weather Incident - Other Weather - Closed"
