Update Time,Jurisdiction,Route,MRM,Description,Label
"07/28/2025, 11:57 AM ET","Prince William (County)","I-95N",158.9,"On I-95 at mile marker 158.9 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 12:09 PM ET","Chesterfield (County)","Rt. 604E (Chesterfield County)",6.3,"On Rt. 604 in the County of Chesterfield, in the vicinity of N; Woolridge Rd; Rt. 668E/W (Chesterfield County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"07/28/2025, 06:36 AM ET","Hanover (County)","VA-54E",14,"On VA-54 in the County of Hanover, in the vicinity of Hill Top Dr, motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 11:35 AM ET","Loudoun (County)","Rt. 662E (Loudoun County)",7.4,"On Rt. 662 East in the County of Loudoun, in the vicinity of Hurley La; Rt. 703E/W (Loudoun County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"07/28/2025, 12:26 PM ET","Prince William (County)","I-95S",152,"On I-95 at mile marker 152 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 02:28 AM ET","Charles City (County)","Rt. 609N (Charles City County)",2.9,"On Rt. 609 in the County of Charles City, in the vicinity of Wayside Rd; Rt. 607E/W (Charles City County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 11:23 AM ET","Fairfax (County)","Rt. 5342N (Fairfax County)",0.3,"On Rt. 5342 North in the County of Fairfax, in the vicinity of Chasbarb Te; Rt. 6388E/W (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"07/28/2025, 12:05 PM ET","Isle Of Wight (County)","VA-10W",78.4,"On VA-10 in the County of Isle Of Wight, in the vicinity of Brewers Neck Blvd; VA-32N, US-258E, motorists can expect delays due to a tractor trailer crash. The east left shoulder, left lane, and left center lane are closed. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"07/28/2025, 09:33 AM ET","Hanover (County)","Rt. 680N (Hanover County)",2.4,"On Rt. 680 in the County of Hanover, in the vicinity of Parsons Rd; Rt. 608E/W (Hanover County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 10:08 AM ET","Montgomery (County)","I-81N",127.8,"On I-81 in the County of Montgomery, at Ironto Rest Area, motorists can expect delays due to an incident. The north exit ramp is closed.","Minor Incident - Traffic - Other Traffic"
"07/28/2025, 11:41 AM ET","Hanover (County)","Rt. 635E (Hanover County)",3,"On Rt. 635 in the County of Hanover, in the vicinity of Hoofprint Ln; Little Florida Rd; Rt. 650N/S (Hanover County), motorists can expect delays due to weather. The east through lanes and right shoulder are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 11:35 AM ET","Hanover (County)","Rt. 656N (Hanover County)",7.2,"On Rt. 656 in the County of Hanover, in the vicinity of Cheroy Rd; Rt. 659N/S (Hanover County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 11:35 AM ET","Goochland (County)","Rt. 664E (Goochland County)",0.1,"On Rt. 664 in the County of Goochland, in the vicinity of Hickory Dr; Willway Dr; Rt. 662N/S (Goochland County); Rt. 663N/S (Goochland County), motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 12:25 PM ET","Hanover (County)","I-95S",97.2,"On I-95 at mile marker 97.2 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 12:26 PM ET","Spotsylvania (County)","I-95S",117.2,"On I-95 at mile marker 117.2 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 11:35 AM ET","Lunenburg (County)","Rt. 619E (Lunenburg County)",2,"On Rt. 619 in the County of Lunenburg, in the vicinity of Bacon Fork Rd; Rt. 610N/S (Lunenburg County), motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 12:06 PM ET","Arlington (County)","I-395S",6.7,"On I-395 at mile marker 6.7 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 11:35 AM ET","Caroline (County)","VA-207N",9.9,"On VA-207 in the County of Caroline, in the vicinity of Colonial Rd; Rt. 722N/S (Caroline County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 12:19 PM ET","Caroline (County)","I-95S",108.7,"On I-95 at mile marker 108.7 in the County of Caroline, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 12:26 PM ET","Carroll (County)","I-77N",6.9,"On I-77 at mile marker 6.9 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 12:24 PM ET","Wythe (County)","Rt. 749E (Wythe County)",5.1,"On Rt. 749 in the County of Wythe, in the vicinity of Cedar Springs Rd; Rt. 614E/W (Smyth County); County/City/Town Line: @ SMYTH - WYTHE COUNTY LINE, motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"07/28/2025, 11:35 AM ET","Hanover (County)","Rt. 666N (Hanover County)",0.2,"On Rt. 666 in the County of Hanover, in the vicinity of Ashland Rd; Cedar Ln; Rt. 623E/W (Hanover County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 12:24 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"07/28/2025, 12:11 PM ET","Dinwiddie (County)","I-85N",56.1,"On I-85 at mile marker 56.1 in the County of Dinwiddie, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 12:26 PM ET","Hampton (City)","I-664N",0.5,"On I-664 at mile marker 0.5 in the City of Hampton, near 64 Interchange, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 12:23 PM ET","James City (County)","I-64E",228,"On I-64 at mile marker 228 in the County of James City, near Six Mount Zion Road, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/28/2025, 11:36 AM ET","Westmoreland (County)","Rt. 619N (Westmoreland County)",0,"On Rt. 619 North in the County of Westmoreland, in the vicinity of Rich Neck Rd; Rt. 619N/S (Richmond County); County/City/Town Line: WESTLAND C L/RICHMOND CL, motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"07/28/2025, 11:48 AM ET","York (County)","I-64E",243.4,"On I-64 at mile marker 243.3 in the County of York, near Busch Gardens, motorists can expect delays due to a disabled vehicle. The east exit 243A narrows.","Minor Incident - Traffic - Disabled Vehicle"
