Update Time,Jurisdiction,Route,MRM,Description,Label
"03/06/2025 04:04 PM ET","Prince George (County)","Rt. 609E (Prince George County)",3.9,"On Rt. 609 East in the County of Prince George, in the vicinity of Heritage Rd; Rt. 635N/S (Prince George County), motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"03/05/2025 04:30 PM ET","Chesterfield (County)","Rt. 637N (Chesterfield County)",6.2,"On Rt. 637 North in the County of Chesterfield, in the vicinity of Hopkins Rd; Lake Hills Rd; City Rt. 7505E/W (City of Richmond); County/City/Town Line: RICHMOND/ RICHMOND, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/06/2025 11:52 AM ET","Chesterfield (County)","Rt. 818N (Chesterfield County)",0,"On Rt. 818 North in the County of Chesterfield, in the vicinity of Woods Edge Rd; Rt. 620N/S (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/05/2025 04:39 PM ET","Chesterfield (County)","Rt. 631N (Chesterfield County)",6.4,"On Rt. 631 North in the County of Chesterfield, in the vicinity of Branders Bridge Rd; Rt. 625N/S (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/06/2025 05:42 AM ET","Westmoreland (County)","Rt. 626N (Westmoreland County)",1.1,"On Rt. 626 North in the County of Westmoreland, in the vicinity of Cople Hwy; VA-202E/W, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/06/2025 08:48 AM ET","Amelia (County)","Rt. 615E (Amelia County)",7.7,"On Rt. 615 in the County of Amelia, in the vicinity of Earls Rd; Rt. 641N/S (Amelia County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"03/06/2025 08:06 AM ET","Brunswick (County)","Rt. 629E (Brunswick County)",5.7,"On Rt. 629 East in the County of Brunswick, in the vicinity of Waqua Creek Rd; Rt. 630N/S (Brunswick County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/05/2025 09:42 PM ET","Charles City (County)","Rt. 618N (Charles City County)",4.6,"On Rt. 618 North in the County of Charles City, in the vicinity of Church Ln; Rt. 607E/W (Charles City County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/06/2025 05:41 AM ET","Richmond (County)","VA-3E",89.6,"On VA-3 East in the County of Richmond, in the vicinity of History Land Hwy; VA-3W; County/City/Town Line: WARSAW, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/06/2025 04:15 PM ET","Prince William (County)","I-66W",45.2,"On I-66 West at mile marker 45.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"03/06/2025 04:04 PM ET","Fairfax (County)","I-495N",46,"On I-495 at mile marker 46 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"03/06/2025 05:38 AM ET","Chesterfield (County)","Rt. 655E (Chesterfield County)",7.6,"On Rt. 655 East in the County of Chesterfield, in the vicinity of Buckhorn Rd; Rt. 3000N/S (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"03/05/2025 11:32 PM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
