Update Time,Jurisdiction,Route,MRM,Description,Label
"10/18/2025, 12:21 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 135.3","","On I-95R Express Lanes at mile marker 135.3 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 11:10 PM ET","Virginia Beach (City)","I-64W",287.2,"On I-64 at mile marker 287.1 in the City of Virginia Beach, near Indian River Road, motorists can expect delays due to a vehicle crash. The west entrance ramp is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/18/2025, 10:57 PM ET","Virginia Beach (City)","I-264E",17.8,"On I-264 at mile marker 17.8 in the City of Virginia Beach, near Rosemont Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 11:10 PM ET","Rockingham (County)","VA-253E",6,"On VA-253 in the County of Rockingham, in the vicinity of Goods Mill Rd; Rt. 708E/W (Rockingham County), motorists can expect delays due to a vehicle crash. All east lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"10/18/2025, 10:20 PM ET","Fairfax (County)","I-66W",57,"On I-66 at mile marker 57 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The west left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/18/2025, 11:03 PM ET","Hampton (City)","I-64E",267.6,"On I-64 at mile marker 267.6 in the City of Hampton, near Mallory Street, motorists can expect delays due to a disabled vehicle. The east exit 268 is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 11:08 PM ET","Louisa (County)","I-64E",147.4,"On I-64 at mile marker 147.4 in the County of Louisa, motorists can expect delays due to a vehicle crash. The east right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"10/18/2025, 10:59 PM ET","Fairfax (County)","I-95S",163.3,"On I-95 at mile marker 163.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 11:09 PM ET","Prince William (County)","I-95S",159.4,"On I-95 at mile marker 159.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 08:48 PM ET","Fairfax (County)","Rt. 7060N (Fairfax County)",0,"On Rt. 7060 North in the County of Fairfax, in the vicinity of Cul-de-Sac, motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"10/18/2025, 10:42 PM ET","Arlington (County)","I-66E",69.9,"On I-66 at mile marker 69.9 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/18/2025, 11:09 PM ET","Fairfax (County)","I-495S",57,"On I-495 at mile marker 57 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right lane and right shoulder are closed. The south exit 57 narrows.","Major Incident - Traffic - Vehicle Crash"
