Update Time,Jurisdiction,Route,MRM,Description,Label
"06/18/2025, 08:15 PM ET","Prince William (County)","VA-234N",28.5,"On VA-234 North in the County of Prince William, in the vicinity of Featherbed Ln; Rt. 622N/S (Prince William County), motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"06/19/2025, 12:23 AM ET","Rockbridge (County)","I-81S",205.4,"On I-81 at mile marker 205.4 in the County of Rockbridge, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/19/2025, 12:24 AM ET","York (County)","I-64E",242.9,"On I-64 at mile marker 242.9 in the County of York, near Busch Gardens, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/19/2025, 12:16 AM ET","Goochland (County)","I-64W",172.6,"On I-64 at mile marker 172.6 in the County of Goochland, motorists can expect delays due to a vehicle fire. The west right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Fire"
"06/18/2025, 11:24 PM ET","Spotsylvania (County)","I-95S",125.1,"On I-95 at mile marker 125.1 in the County of Spotsylvania, motorists can expect delays due to a disabled tractor trailer. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"06/19/2025, 12:00 AM ET","Fairfax (County)","VA-235N",4.6,"On VA-235 North in the County of Fairfax, in the vicinity of Stephies Ct; Rt. 10077E/W (Fairfax County), motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"06/19/2025, 12:19 AM ET","Fairfax (County)","I-495S",44.2,"On I-495 at mile marker 44.2 in the County of Fairfax, motorists can expect delays due to an incident. The south right center lane is closed.","Major Incident - Traffic - Other Traffic"
"06/19/2025, 12:20 AM ET","Fairfax (County)","I-495S",46,"On I-495 at mile marker 46 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/19/2025, 12:22 AM ET","Frederick (County)","I-81S",300,"On I-81 at mile marker 300 in the County of Frederick, motorists can expect delays due to a disabled vehicle. The south left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"06/19/2025, 12:24 AM ET","Campbell (County)","Rt. 622E (Campbell County)",7,"On Rt. 622 in the County of Campbell, in the vicinity of Greendale Dr; Rt. 1601N/S (Campbell County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
