Update Time,Jurisdiction,Route,MRM,Description,Label
"06/16/2025, 01:02 AM ET","Washington (County)","I-81S",6.7,"On I-81 at mile marker 6.7 in the County of Washington, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/15/2025, 10:48 PM ET","Fairfax (County)","Rt. 1552E (Fairfax County)",0.2,"On Rt. 1552 East in the County of Fairfax, in the vicinity of Columbia Pi; VA-244E, Rt. 613N/S (Fairfax County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"06/15/2025, 04:55 PM ET","Caroline (County)","Rt. 632E (Caroline County)",7.4,"On Rt. 632 in the County of Caroline, in the vicinity of Stonewall Jackson Rd; Rt. 606E/W (Caroline County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"06/16/2025, 12:38 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"06/15/2025, 05:52 PM ET","Henrico (County)","I-295N",31,"On I-295 at mile marker 31 in the County of Henrico, motorists can expect delays due to standing water. All north lanes are closed.","Major Incident - Standing Water - Closed"
"06/16/2025, 12:36 AM ET","Carroll (County)","US-58W",194.1,"On US-58 West in the County of Carroll, in the vicinity of Shady Sq; Rt. 1054N/S (Carroll County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"06/16/2025, 12:54 AM ET","Stafford (County)","Rt. 607E (Stafford County)",0.2,"On Rt. 607 in the County of Stafford, in the vicinity of Rowser Rd; Rt. 1009N/S (Stafford County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"06/15/2025, 06:11 PM ET","Brunswick (County)","US-1N",28,"On US-1 North in the County of Brunswick, in the vicinity of Tower Rd; Rt. 762N/S (Brunswick County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"06/15/2025, 07:38 PM ET","Dinwiddie (County)","US-460E",295.1,"On US-460 East in the County of Dinwiddie, in the vicinity of Wells Rd; Rt. 625N/S (Dinwiddie County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"06/16/2025, 12:36 AM ET","Fauquier (County)","VA-28S",7.9,"On VA-28 in the County of Fauquier, in the vicinity of Old Calverton Rd; Rt. 642E/W (Fauquier County), motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"06/16/2025, 12:34 AM ET","Caroline (County)","I-95S",112,"On I-95 at mile marker 112 in the County of Caroline, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"06/15/2025, 02:35 PM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"06/16/2025, 01:08 AM ET","Mecklenburg (County)","US-58W",350.9,"On US-58 in the County of Mecklenburg, in the vicinity of Highway Fifty-Eight; BUS US-58W (13 Clarksville/Mecklenburg), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"06/15/2025, 07:45 PM ET","Brunswick (County)","Rt. 712N (Brunswick County)",0.8,"On Rt. 712 in the County of Brunswick, in the vicinity of Coon Swamp Rd; Rt. 721N/S (Brunswick County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"06/15/2025, 07:59 PM ET","Brunswick (County)","Rt. 750N (Brunswick County)",0,"On Rt. 750 in the County of Brunswick, in the vicinity of Industrial Park Dr; FR-650E/W; Dead End, motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"06/16/2025, 01:18 AM ET","Chesapeake (City)","I-664S",19.1,"On I-664 at mile marker 19.1 in the City of Chesapeake, near Bowers Hill, motorists can expect delays due to a vehicle crash. The south exit 13B is closed.","Minor Incident - Traffic - Vehicle Crash"
"06/15/2025, 10:12 PM ET","York (County)","US-17N",68.2,"On US-17 North in the County of York, at Coleman Bridge, motorists can expect delays due to high wind.","Minor Incident - High Wind - Advisory"
