Update Time,Jurisdiction,Route,MRM,Description,Label
"07/28/2025, 06:16 PM ET","Norfolk (City)","I-264W",12.8,"On I-264 at mile marker 12.8 in the City of Norfolk, near I-64 Interchange, motorists can expect delays due to a vehicle fire. The west inside left shoulder is closed.","Minor Incident - Traffic - Vehicle Fire"
"07/28/2025, 03:32 PM ET","King William (County)","Rt. 634E (King William County)",1.9,"On Rt. 634 in the County of King William, in the vicinity of King William Rd; VA-30E/W, motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 06:05 PM ET","Prince William (County)","I-66E",37.3,"On I-66 at mile marker 37.3 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 06:16 PM ET","Fairfax (County)","I-66E",58.6,"On I-66 at mile marker 58.6 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The east left lane and left center lane are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"07/28/2025, 04:39 PM ET","Charles City (County)","Rt. 609N (Charles City County)",2.9,"On Rt. 609 in the County of Charles City, in the vicinity of Wayside Rd; Rt. 607E/W (Charles City County), motorists can expect delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"07/28/2025, 06:10 PM ET","Pulaski (County)","I-81S",89.2,"On I-81 at mile marker 89.2 in the County of Pulaski, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 05:46 PM ET","Warren (County)","I-66W",5,"On I-66 at mile marker 5 in the County of Warren, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 05:54 PM ET","Portsmouth (City)","I-264W",3,"On I-264 at mile marker 3 in the City of Portsmouth, near Victory Boulevard, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 03:25 PM ET","Hanover (County)","Rt. 1589N (Hanover County)",0.1,"On Rt. 1589 North in the County of Hanover, in the vicinity of Lakevista Dr; Rt. 1876N/S (Hanover County), motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"07/28/2025, 06:10 PM ET","Henrico (County)","I-295S",48.7,"On I-295 at mile marker 48.7 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/28/2025, 05:24 PM ET","Albemarle (County)","I-64W",104,"On I-64 at mile marker 104 in the County of Albemarle, motorists can expect delays due to a vehicle crash. The west right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/28/2025, 06:05 PM ET","Prince William (County)","VA-215E",5.8,"On VA-215 in the County of Prince William, in the vicinity of Owls Nest Rd; Rt. 658E/W (Prince William County), motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
