Update Time,Jurisdiction,Route,MRM,Description,Label
"08/17/2025, 07:09 AM ET","Roanoke (County)","I-81N",137,"On I-81 at mile marker 137 in the County of Roanoke, motorists can expect delays due to a disabled tractor trailer. The north exit ramp is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"08/17/2025, 07:12 AM ET","Richmond (City)","I-95S",79,"On I-95 at mile marker 79 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/17/2025, 06:50 AM ET","Arlington (County)","I-395S",9.4,"On I-395 at mile marker 9.4 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/17/2025, 06:43 AM ET","Rockbridge (County)","US-11N",202.8,"On US-11 in the County of Rockbridge, in the vicinity of the ramp, motorists can expect delays due to a vehicle crash. All north lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"08/17/2025, 04:54 AM ET","Surry (County)","VA-40E",226.7,"On VA-40 in the County of Surry, in the vicinity of Clay Dr; Salisbury Rd; Spruce Ln; Rt. 611N/S (Surry County), near Salisbury Road, motorists can expect delays due to weather. All east lanes are closed. All west lanes are closed.","Weather Incident - Other Weather - Closed"
"08/17/2025, 06:47 AM ET","Fairfax (County)","I-495N",52.2,"On I-495 at mile marker 52.2 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/17/2025, 06:44 AM ET","Stafford (County)","I-95S",141.6,"On I-95 at mile marker 141.6 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/17/2025, 02:32 AM ET","King George (County)","Rt. 690N (King George County)",0,"On Rt. 690 in the County of King George, in the vicinity of Colbys Ln; Hudson Ln; Kings Hwy; VA-3W, motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"08/17/2025, 07:08 AM ET","Fairfax (County)","I-66W",59.9,"On I-66 at mile marker 59.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"08/17/2025, 07:01 AM ET","Prince William (County)","I-66W",44,"On I-66 at mile marker 44 in the County of Prince William, motorists can expect delays due to a vehicle crash. The west exit 44 narrows.","Minor Incident - Traffic - Vehicle Crash"
