Update Time,Jurisdiction,Route,MRM,Description,Label
"07/09/2025, 05:15 PM ET","Fairfax (County)","I-66W",50.7,"On I-66 West at mile marker 50.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"07/09/2025, 05:13 PM ET","Fairfax (County)","I-395S",1.1,"On I-395 at mile marker 1.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/09/2025, 04:46 PM ET","Fairfax (County)","On I-66E Express Lanes entrance ramp from US 50E","","On I-66E Express Lanes entrance ramp from US 50E in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"07/09/2025, 04:47 PM ET","Fairfax (County)","I-95N",177,"On I-95 at mile marker 177 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/09/2025, 05:02 PM ET","Fairfax (County)","I-495N",46.4,"On I-495 at mile marker 46.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/09/2025, 04:15 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"07/09/2025, 05:04 PM ET","Mecklenburg (County)","VA-49N",18.3,"On VA-49 North in the County of Mecklenburg, in the vicinity of Irwin Rd; Rt. 701N/S (Mecklenburg County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"07/09/2025, 05:03 PM ET","Fairfax (County)","I-495S",54.6,"On I-495 at mile marker 54.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/09/2025, 05:15 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to a disabled vehicle. All north lanes are closed. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Disabled Vehicle"
"07/09/2025, 05:06 PM ET","Chesterfield (County)","Rt. 604E (Chesterfield County)",7,"On Rt. 604 East in the County of Chesterfield, in the vicinity of Cove Ridge Ln; Rt. 4656N/S (Chesterfield County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
