Update Time,Jurisdiction,Route,MRM,Description,Label
"09/24/2025, 04:38 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"09/24/2025, 05:11 PM ET","Spotsylvania (County)","Rt. 639N (Spotsylvania County)",1.7,"On Rt. 639 North in the County of Spotsylvania, in the vicinity of Smith Station Rd; Rt. 628N (Spotsylvania County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/24/2025, 05:10 PM ET","Richmond (City)","I-95S",73.1,"On I-95 at mile marker 73.1 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 04:40 PM ET","Chesterfield (County)","I-95N",71.7,"On I-95 at mile marker 71.7 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 05:14 PM ET","Augusta (County)","I-81S",233,"On I-81 at mile marker 233 in the County of Augusta, motorists can expect delays due to a disabled vehicle. The south left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"09/24/2025, 04:34 PM ET","Richmond (City)","I-95S",80,"On I-95 at mile marker 80 in the City of Richmond, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 12:53 PM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 East in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"09/24/2025, 04:47 PM ET","Chesapeake (City)","I-64W",295.6,"On I-64 at mile marker 295.6 in the City of Chesapeake, near Shell Road, motorists can expect delays due to a disabled tractor trailer. The west right lane and right shoulder are closed. Traffic backups are approximately 6.0 miles.","Major Incident - Traffic - Disabled Tractor Trailer"
"09/24/2025, 04:54 PM ET","Prince William (County)","I-66W",46.4,"On I-66 at mile marker 46.4 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 04:56 PM ET","Spotsylvania (County)","I-95S",124.4,"On I-95 at mile marker 124.4 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 05:12 PM ET","Campbell (County)","US-29N",67,"On US-29 in the County of Campbell, in the vicinity of Russell Woods Dr; Rt. 679E/W (Campbell County), motorists can expect delays due to a vehicle crash. The north left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"09/24/2025, 05:14 PM ET","Prince William (County)","I-66E",47,"On I-66 at mile marker 47 in the County of Prince William, motorists can expect delays due to a vehicle crash. The east exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 04:49 PM ET","Stafford (County)","I-95N",138.2,"On I-95 at mile marker 138.2 in the County of Stafford, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 04:20 PM ET","Norfolk (City)","I-264E",10.6,"On I-264 at mile marker 10.6 in the City of Norfolk, near Ingleside Road, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 05:13 PM ET","Chesterfield (County)","I-95N",55,"On I-95 at mile marker 55 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 05:11 PM ET","Warren (County)","I-66W",11.4,"On I-66 at mile marker 11.4 in the County of Warren, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 05:14 PM ET","Chesapeake (City)","I-64E",291.7,"On I-64 at mile marker 291.7 in the City of Chesapeake, near 464 Interchange, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 04:31 PM ET","Chesterfield (County)","Rt. 732N (Chesterfield County)",1,"On Rt. 732 in the County of Chesterfield, in the vicinity of W Hundred Rd; VA-10W, motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"09/24/2025, 02:30 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 44.9","","On I-495N Express Lanes at mile marker 44.9 in the County of Fairfax, motorists can expect potential delays due to congestion.","Minor Incident - Traffic - Congestion/Delay"
"09/24/2025, 04:55 PM ET","Chesapeake (City)","I-664S",16.7,"On I-664 at mile marker 16.7 in the City of Chesapeake, near Portsmouth Blvd, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 04:08 PM ET","Portsmouth (City)","I-264E",6.8,"On I-264 East in the City of Portsmouth, at Downtown Tunnel East, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"09/24/2025, 05:02 PM ET","Prince William (County)","I-95N",158.9,"On I-95 at mile marker 158.9 in the County of Prince William, motorists can expect delays due to an incident. The north left shoulder is closed.","Minor Incident - Traffic - Other Traffic"
"09/24/2025, 05:15 PM ET","Rockingham (County)","I-81N",245.3,"On I-81 North at mile marker 245.3 in the County of Rockingham, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 04:57 PM ET","Virginia Beach (City)","I-64E",285.5,"On I-64 at mile marker 285.5 in the City of Virginia Beach, near Twin Bridges, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 05:15 PM ET","Fairfax (County)","I-95S",166.7,"On I-95 at mile marker 166.7 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 05:06 PM ET","New Kent (County)","I-64E",209,"On I-64 at mile marker 209 in the County of New Kent, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/24/2025, 04:24 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Congestion/Delay"
"09/24/2025, 04:58 PM ET","Charlotte (County)","VA-92N",19.4,"On VA-92 North in the County of Charlotte, in the vicinity of Garden Rd; Kings Cross Rd; Rt. 631N/S (Charlotte County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"09/24/2025, 04:58 PM ET","Chesterfield (County)","VA-288S",0.5,"On VA-288 in the County of Chesterfield, in the vicinity of the ramp to Jeff Davis Highway, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
