Update Time,Jurisdiction,Route,MRM,Description,Label
"12/28/2025, 04:12 PM ET","Arlington (County)","I-395S",6.7,"On I-395 South at mile marker 6.7 in the County of Arlington, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/28/2025, 04:07 PM ET","Carroll (County)","I-77N",0,"On I-77 North at mile marker 0 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/28/2025, 11:44 AM ET","Northumberland (County)","Rt. 1080E (Northumberland County)",0.7,"On Rt. 1080 East in the County of Northumberland, in the vicinity of Gougher Point Rd; Rt. 1081E/W (Northumberland County), motorists can expect delays due to weather.","Weather Incident - Other Weather - Advisory"
"12/28/2025, 04:09 PM ET","Fairfax (County)","I-95S",164.3,"On I-95 at mile marker 164.3 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Multi-Vehicle Crash"
"12/28/2025, 04:05 PM ET","Chesterfield (County)","Rt. 4700N (Chesterfield County)",1,"On Rt. 4700 North in the County of Chesterfield, in the vicinity of Key Deer Dr; Rt. 4744E/W (Chesterfield County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/28/2025, 04:15 PM ET","Frederick (County)","I-81N",321,"On I-81 at mile marker 321 in the County of Frederick, motorists can expect delays due to a disabled vehicle. The north exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"12/28/2025, 04:12 PM ET","Arlington (County)","I-395N",7.6,"On I-395 at mile marker 7.6 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The north left shoulder and left lane are closed.","Major Incident - Traffic - Disabled Vehicle"
"12/28/2025, 04:15 PM ET","Chesapeake (City)","I-64W",293.4,"On I-64 in the City of Chesapeake, near High Rise Bridge, at High Rise Bridge, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/28/2025, 04:15 PM ET","Botetourt (County)","I-81S",173.8,"On I-81 at mile marker 173.8 in the County of Botetourt, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/28/2025, 03:42 PM ET","Montgomery (County)","I-81S",123,"On I-81 at mile marker 123 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/28/2025, 04:17 PM ET","Fairfax (County)","I-495N",48.2,"On I-495 at mile marker 48.2 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right outside lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"12/28/2025, 04:08 PM ET","Fairfax (County)","On I-66E Express Lanes exit ramp to I-495N","","On I-66E Express Lanes exit ramp to I-495N in the County of Fairfax, motorists can expect potential delays due to congestion.","Minor Incident - Traffic - Congestion/Delay"
"12/28/2025, 04:07 PM ET","Carroll (County)","I-77S",24.1,"On I-77 South at mile marker 24.1 in the County of Carroll, motorists can expect delays due to fog.","Weather Incident - Fog - Advisory"
"12/28/2025, 02:46 PM ET","Loudoun (County)","VA-287N",3.8,"On VA-287 North in the County of Loudoun, in the vicinity of Charles Town Pke; VA-9E/W, motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/28/2025, 04:13 PM ET","Richmond (City)","I-95N",78,"On I-95 at mile marker 78 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The north exit 78 narrows.","Minor Incident - Traffic - Disabled Vehicle"
"12/28/2025, 04:11 PM ET","Augusta (County)","I-81N",207,"On I-81 at mile marker 207 in the County of Augusta, motorists can expect delays due to a multi-vehicle crash. The north left shoulder and left lane are closed. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Multi-Vehicle Crash"
"12/28/2025, 04:07 PM ET","Fairfax (County)","I-66E",59.1,"On I-66 at mile marker 59.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
