Update Time,Jurisdiction,Route,MRM,Description,Label
"02/12/2025 02:33 PM ET","Henrico (County)","I-95N",84.3,"On I-95 at mile marker 84.3 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 11:16 PM ET","Carroll (County)","I-77S",24,"On I-77 South at mile marker 24 in the County of Carroll, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/12/2025 05:47 PM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/13/2025 12:13 AM ET","Arlington (County)","I-395S",8,"On I-395 South at mile marker 8 in the County of Arlington, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 06:15 PM ET","Prince George (County)","Rt. 607E (Prince George County)",2.19,"On Rt. 607 East in the County of Prince George, in the vicinity of Sunnybrook Rd; FR-122N/S, motorists can expect delays due to standing water. Lane closures exist.","Minor Incident - Standing Water - Advisory"
"02/12/2025 02:28 PM ET","Dinwiddie (County)","I-85S",53.9,"On I-85 South at mile marker 53.9 in the County of Dinwiddie, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 02:31 PM ET","Fairfax (County)","I-66E",53.6,"On I-66 at mile marker 53.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 02:28 PM ET","Fairfax (County)","I-495S",55.1,"On I-495 at mile marker 55.1 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/13/2025 12:12 AM ET","Virginia Beach (City)","I-264E",12.12,"On I-264 at mile marker 12.1 in the City of Virginia Beach, near Military Highway, motorists can expect delays due to a vehicle crash. The east exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"02/12/2025 11:54 PM ET","Stafford (County)","I-95N",140.2,"On I-95 at mile marker 140.2 in the County of Stafford, motorists can expect delays due to a disabled tractor trailer. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
"02/12/2025 06:40 PM ET","Chesterfield (County)","Rt. 711E (Chesterfield County)",1.7,"On Rt. 711 East in the County of Chesterfield, in the vicinity of Ashwell Dr; Ellesmere Dr; Twin Team Ln; Rt. 5843E/W (Chesterfield County), motorists can expect delays due to icy conditions. Lane closures exist.","Minor Incident - Icy Conditions - Advisory"
"02/12/2025 11:37 PM ET","Hanover (County)","Rt. 657E (Hanover County)",18,"On Rt. 657 in the County of Hanover, in the vicinity of Hillcrest Rd; Rt. 649N/S (Hanover County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"02/13/2025 12:10 AM ET","Fairfax (County)","I-495N",50.8,"On I-495 at mile marker 50.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/12/2025 11:54 PM ET","Hanover (County)","Rt. 615N (Hanover County)",1.91,"On Rt. 615 North in the County of Hanover, in the vicinity of Sandy Valley Rd; Rt. 635E/W (Hanover County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"02/12/2025 06:20 PM ET","Dinwiddie (County)","Rt. 624N (Dinwiddie County)",2.6,"On Rt. 624 North in the County of Dinwiddie, in the vicinity of White Oak Rd; Rt. 613E/W (Dinwiddie County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"02/12/2025 11:43 PM ET","Franklin (County)","Rt. 619E (Franklin County)",7.16,"On Rt. 619 East in the County of Franklin, in the vicinity of Double Branch Rd; Rt. 902N/S (Franklin County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"02/13/2025 12:00 AM ET","York (County)","US-17N",68.2,"On US-17 North in the County of York, at Coleman Bridge, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
