Update Time,Jurisdiction,Route,MRM,Description,Label
"10/10/2025, 05:49 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/10/2025, 06:14 PM ET","Prince William (County)","I-95N",151.2,"On I-95 at mile marker 151.2 in the County of Prince William, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/10/2025, 04:23 PM ET","Prince William (County)","VA-234S",20.6,"On VA-234 South in the County of Prince William, in the vicinity of Rt. 674W (Prince William County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"10/10/2025, 06:13 PM ET","Fairfax (County)","I-66E",58.9,"On I-66 at mile marker 58.9 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/10/2025, 06:11 PM ET","Richmond (City)","I-95N",79,"On I-95 at mile marker 79 in the City of Richmond, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/10/2025, 05:57 PM ET","Newport News (City)","I-664S",7.8,"On I-664 South in the City of Newport News, at Monitor Merrimac Memorial Bridge Tunnel South, motorists can expect delays due to congestion. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/10/2025, 06:13 PM ET","Shenandoah (County)","Rt. 679N (Shenandoah County)",0.1,"On Rt. 679 in the County of Shenandoah, in the vicinity of Stoney Creek Rd; Rt. 675E/W (Shenandoah County), motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"10/10/2025, 05:38 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 3.5 miles.","Major Incident - Traffic - Congestion/Delay"
"10/10/2025, 06:11 PM ET","Montgomery (County)","I-81S",128.6,"On I-81 at mile marker 128.6 in the County of Montgomery, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/10/2025, 06:01 PM ET","Chesterfield (County)","I-95N",57.8,"On I-95 at mile marker 57.8 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
