Update Time,Jurisdiction,Route,MRM,Description,Label
"09/22/2025, 03:43 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 142.7","","On I-95R Express Lanes at mile marker 142.7 in the County of Stafford, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 03:37 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 3.0 miles.","Major Incident - Traffic - Congestion/Delay"
"09/22/2025, 04:11 PM ET","Prince William (County)","I-95N",159.2,"On I-95 at mile marker 159.2 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 03:54 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 54.5","","On I-495N Express Lanes at mile marker 54.5 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 04:15 PM ET","Montgomery (County)","I-81N",129.8,"On I-81 at mile marker 129.8 in the County of Montgomery, motorists can expect delays due to a tractor trailer crash. The north left shoulder, left lane, and right shoulder are closed. Traffic backups are approximately 1.5 miles.","Major Incident - Traffic - Tractor Trailer Crash"
"09/22/2025, 04:09 PM ET","Arlington (County)","I-395S",7.5,"On I-395 at mile marker 7.5 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south exit ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 04:15 PM ET","Chesapeake (City)","I-64E",290.9,"On I-64 at mile marker 290.9 in the City of Chesapeake, near Battlefield Boulevard, motorists can expect delays due to a multi-vehicle crash. The east right center lane, right lane, and right shoulder are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"09/22/2025, 03:49 PM ET","Virginia Beach (City)","I-64W",288,"On I-64 at mile marker 288 in the City of Virginia Beach, near Indian River Road, motorists can expect delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 03:51 PM ET","Fairfax (County)","Rt. 617S (Fairfax County)",4,"On Rt. 617 South in the County of Fairfax, in the vicinity of the ramp from I-95, motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"09/22/2025, 03:32 PM ET","Fairfax (County)","On I-66E Express Lanes at mile marker 64.3","","On I-66E Express Lanes at mile marker 64.3 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 08:31 AM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 East in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water.","Weather Incident - Standing Water - Advisory"
"09/22/2025, 03:09 PM ET","Loudoun (County)","Rt. 620E (Loudoun County)",2.3,"On Rt. 620 East in the County of Loudoun, in the vicinity of Gum Spring Rd; Rt. 659N/S (Loudoun County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"09/22/2025, 04:05 PM ET","Prince William (County)","I-95S",154.1,"On I-95 at mile marker 154.1 in the County of Prince William, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"09/22/2025, 04:16 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.5 miles.","Major Incident - Traffic - Congestion/Delay"
