Update Time,Jurisdiction,Route,MRM,Description,Label
"12/12/2025, 01:19 PM ET","Fairfax (County)","I-495S",46.3,"On I-495 at mile marker 46.3 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/12/2025, 12:53 PM ET","Spotsylvania (County)","I-95N",124.1,"On I-95 at mile marker 124.1 in the County of Spotsylvania, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/12/2025, 01:28 PM ET","Prince William (County)","VA-234N",0.5,"On VA-234 in the County of Prince William, in the vicinity of FROM RT 95 NORTH, motorists can expect delays due to a vehicle crash. The north center lane, right lane, right shoulder, and entrance ramp are closed.","Major Incident - Traffic - Vehicle Crash"
"12/12/2025, 12:58 PM ET","Rockingham (County)","I-81N",246.8,"On I-81 at mile marker 246.8 in the County of Rockingham, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/12/2025, 01:08 PM ET","Stafford (County)","Rt. 610E (Stafford County)",7.4,"On Rt. 610 East in the County of Stafford, in the vicinity of Shelton Shop Rd; Rt. 648E/W (Stafford County), motorists can expect delays due to an incident.","Minor Incident - Traffic - Other Traffic"
"12/12/2025, 01:22 PM ET","Augusta (County)","Rt. 693S (Augusta County)",3.1,"On Rt. 693 in the County of Augusta, in the vicinity of Cherry Grove Rd; Wagon Shop Rd; Rt. 670N/S (Augusta County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"12/12/2025, 01:25 PM ET","Fairfax (County)","Rt. 649S (Fairfax County)",3.2,"On Rt. 649 South in the County of Fairfax, in the vicinity of Gouthier Rd; Rt. 2307E/W (Fairfax County), motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"12/12/2025, 01:25 PM ET","Chesterfield (County)","I-95N",65.8,"On I-95 at mile marker 65.8 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The north left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/12/2025, 12:56 PM ET","Prince William (County)","I-95S",161.1,"On I-95 at mile marker 161.1 in the County of Prince William, motorists can expect delays due to a vehicle crash. The south left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/12/2025, 01:21 PM ET","Fairfax (County)","Rt. 632E (Fairfax County)",0.8,"On Rt. 632 East in the County of Fairfax, in the vicinity of GEORGE WASHINGTON MEM PKWY, motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"12/12/2025, 05:10 AM ET","Roanoke (County)","Rt. 694N (Roanoke County)","","On Rt. 694 in the County of Roanoke, in the vicinity of Mowles Rd, motorists can expect potential delays due to weather. All north lanes are closed. All south lanes are closed.","Weather Incident - Other Weather - Closed"
"12/12/2025, 01:22 PM ET","Fairfax (County)","I-95N",164.8,"On I-95 at mile marker 164.8 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/12/2025, 01:30 PM ET","Norfolk (City)","I-64W",277.5,"On I-64 at mile marker 277.5 in the City of Norfolk, near 564 Interchange, motorists can expect delays due to a vehicle crash. The west exit 276B is closed.","Minor Incident - Traffic - Vehicle Crash"
"12/12/2025, 01:02 PM ET","Fairfax (County)","VA-28S",32,"On VA-28 in the County of Fairfax, in the vicinity of Braddock Rd; Rt. 620E/W (Fairfax County), motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"12/12/2025, 01:23 PM ET","Fairfax (County)","I-66E",59.8,"On I-66 at mile marker 59.8 in the County of Fairfax, motorists can expect delays due to a multi-vehicle crash. The east exit ramp narrows.","Minor Incident - Traffic - Multi-Vehicle Crash"
