Update Time,Jurisdiction,Route,MRM,Description,Label
"07/14/2025, 02:13 PM ET","Loudoun (County)","On Loudoun County Parkway North at Shellhorn Road","","On Loudoun County Parkway North at Shellhorn Road in the County of Loudoun, motorists can expect delays due to an incident. Lane closures exist.","Minor Incident - Traffic - Other Traffic"
"07/14/2025, 02:39 PM ET","Richmond (City)","I-95N",78,"On I-95 at mile marker 78 in the City of Richmond, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"07/14/2025, 02:56 PM ET","Suffolk (City)","US-58W",465,"On US-58 in the City of Suffolk, in the vicinity of Kenyon Rd; City Rt. 738N/S (City of Suffolk), motorists can expect delays due to a vehicle crash. All west lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"07/14/2025, 02:55 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 5.0 miles.","Major Incident - Traffic - Congestion/Delay"
"07/14/2025, 02:59 PM ET","Chesterfield (County)","Rt. 643E (Chesterfield County)",0,"On Rt. 643 in the County of Chesterfield, in the vicinity of Belmont Rd; Turner Rd; Rt. 651E/W (Chesterfield County); Rt. 650N/S (Chesterfield County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"07/14/2025, 03:10 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Congestion/Delay"
"07/14/2025, 02:56 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"07/14/2025, 06:18 AM ET","Isle Of Wight (County)","Rt. 623E (Isle of Wight County)",4.6,"On Rt. 623 East in the County of Isle Of Wight, in the vicinity of Dews Plantation Rd; Green Level Rd; Rt. 683N/S (Isle of Wight County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"07/14/2025, 01:14 PM ET","Westmoreland (County)","Rt. 640N (Westmoreland County)",6,"On Rt. 640 in the County of Westmoreland, in the vicinity of Flat Iron Rd; Rt. 624N/S (Westmoreland County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"07/14/2025, 03:00 PM ET","Wythe (County)","I-77N",26,"On I-77 at mile marker 26 in the County of Wythe, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"07/14/2025, 03:12 PM ET","Pittsylvania (County)","US-58W",286,"On US-58 in the County of Pittsylvania, in the vicinity of Martinsville Hwy; BUS US-58W (14 Pittsylvania/Danville); Ramp Intersection, motorists can expect delays due to a tractor trailer crash. The west exit ramp is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
