Update Time,Jurisdiction,Route,MRM,Description,Label
"02/11/2025 02:33 PM ET","Goochland (County)","I-64W",152,"On I-64 West at mile marker 152 in the County of Goochland, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 04:08 PM ET","Louisa (County)","I-64E",138.6,"On I-64 at mile marker 138.6 in the County of Louisa, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"02/11/2025 04:05 PM ET","Portsmouth (City)","VA-164W",3.09,"On VA-164 in the City of Portsmouth, in the vicinity of Cedar Ln On Ramp 164 W, near Towne Point Road, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/11/2025 04:03 PM ET","Tazewell (County)","US-460E",37.03,"On US-460 East in the County of Tazewell, in the vicinity of Rt. 687N/S (Tazewell County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 04:04 PM ET","Caroline (County)","I-95S",104.2,"On I-95 at mile marker 104.2 in the County of Caroline, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 03:47 PM ET","Franklin (County)","US-220N",51.11,"On US-220 in the County of Franklin, in the vicinity of Naff Rd; Rt. 613E/W (Franklin County), motorists can expect delays due to a tractor trailer crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"02/11/2025 04:10 PM ET","Fairfax (County)","I-95N",162.8,"On I-95 at mile marker 162.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/11/2025 03:25 PM ET","Washington (County)","I-81S",29,"On I-81 at mile marker 29 in the County of Washington, motorists can expect delays due to a vehicle crash. The south exit ramp narrows.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 04:09 PM ET","Botetourt (County)","US-460W",161.62,"On US-460 in the County of Botetourt, in the vicinity of Laymantown Rd; Rt. 659N/S (Botetourt County), motorists can expect delays due to a tractor trailer crash. All west lanes are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"02/11/2025 04:10 PM ET","Goochland (County)","I-64W",159.1,"On I-64 West at mile marker 159.1 in the County of Goochland, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 03:24 PM ET","Caroline (County)","I-95S",102,"On I-95 South at mile marker 102 in the County of Caroline, motorists can expect delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 03:26 PM ET","Albemarle (County)","VA-151N",34.73,"On VA-151 in the County of Albemarle, in the vicinity of Goodloe Ln; Rt. 803N/S (Albemarle County), motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Vehicle Crash"
"02/11/2025 04:09 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"02/11/2025 09:31 AM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"02/11/2025 03:54 PM ET","Henrico (County)","I-64E",185,"On I-64 at mile marker 185 in the County of Henrico, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"02/11/2025 04:14 PM ET","Fairfax (County)","I-495N",44,"On I-495 at mile marker 44 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"02/11/2025 04:00 PM ET","Norfolk (City)","I-64W",285.83,"On I-64 at mile marker 285.8 in the City of Norfolk, near Twin Bridges, motorists can expect delays due to a disabled tractor trailer. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Tractor Trailer"
