Update Time,Jurisdiction,Route,MRM,Description,Label
"05/15/2025 12:18 AM ET","Nelson (County)","VA-6E",22.4,"On VA-6 East in the County of Nelson, in the vicinity of Rt. 639N/S (Nelson County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"05/15/2025 12:10 AM ET","Augusta (County)","I-81N",235.6,"On I-81 at mile marker 235.6 in the County of Augusta, motorists can expect delays due to a tractor trailer crash. The north right shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"05/14/2025 10:59 PM ET","Augusta (County)","I-64E",99.9,"On I-64 East at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/14/2025 05:49 PM ET","Prince George (County)","Rt. 628N (Prince George County)",1.4,"On Rt. 628 in the County of Prince George, in the vicinity of Birdsong Rd; Rt. 629E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 08:16 PM ET","Prince George (County)","Rt. 627N (Prince George County)",5.2,"On Rt. 627 in the County of Prince George, in the vicinity of Thweatt Dr; Rt. 626E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 10:16 PM ET","Pittsylvania (County)","Rt. 703N (Pittsylvania County)",11.3,"On Rt. 703 in the County of Pittsylvania, in the vicinity of Marion Rd; Rt. 605N/S (Pittsylvania County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 08:32 PM ET","Prince George (County)","Rt. 629E (Prince George County)",1.3,"On Rt. 629 in the County of Prince George, in the vicinity of Griffin Rd; Rt. 628N/S (Prince George County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 05:12 PM ET","Amelia (County)","Rt. 642N (Amelia County)",0.2,"On Rt. 642 North in the County of Amelia, in the vicinity of Patrick Henry Hwy; US-360W, motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/14/2025 09:43 PM ET","Surry (County)","VA-10W",57.7,"On VA-10 in the County of Surry, in the vicinity of Colonial Trl E; Magnolia Cir; Timberneck Dr; Woodcreek Pl; Rt. 638N/S (Surry County), motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 07:37 PM ET","Dinwiddie (County)","Rt. 626N (Dinwiddie County)",7.4,"On Rt. 626 in the County of Dinwiddie, in the vicinity of Rainey Rd; Rt. 734E/W (Dinwiddie County), motorists can expect delays due to standing water. All north lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 11:39 PM ET","Chesterfield (County)","I-95S",68.8,"On I-95 at mile marker 68.8 in the County of Chesterfield, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/14/2025 05:58 PM ET","Dinwiddie (County)","Rt. 709N (Dinwiddie County)",3.1,"On Rt. 709 in the County of Dinwiddie, in the vicinity of Mckenney Hwy; VA-40E/W, motorists can expect delays due to standing water. All north lanes are closed.","Major Incident - Standing Water - Closed"
"05/15/2025 12:19 AM ET","Portsmouth (City)","I-264E",3.5,"On I-264 at mile marker 3.5 in the City of Portsmouth, near Portsmouth Boulevard, motorists can expect delays due to a vehicle crash. The east left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Crash"
"05/14/2025 11:01 PM ET","Hampton (City)","I-664S",1.3,"On I-664 at mile marker 1.2 in the City of Hampton, near Power Plant Parkway, motorists can expect delays due to a vehicle crash. The south right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/14/2025 08:17 PM ET","Prince George (County)","Rt. 607E (Prince George County)",0,"On Rt. 607 in the County of Prince George, in the vicinity of Butler Branch Rd; Continental Ct; Warwick Dr; Rt. 607E/W (Dinwiddie County); County/City/Town Line: PRINCE GEORGE COUNTY LINE/DINWIDDIE CL, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 08:21 PM ET","Prince George (County)","Rt. 628N (Prince George County)",2.2,"On Rt. 628 in the County of Prince George, in the vicinity of Birdsong Rd; Rt. 629E/W (Prince George County), motorists can expect delays due to standing water. All north lanes are closed. All south lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 11:00 PM ET","Fairfax (County)","I-495S",44.5,"On I-495 at mile marker 44.5 in the County of Fairfax, motorists can expect delays due to standing water. The south right lane and right shoulder are closed.","Major Incident - Standing Water - Advisory"
"05/15/2025 12:16 AM ET","Henrico (County)","I-295N",53,"On I-295 at mile marker 53 in the County of Henrico, motorists can expect delays due to a vehicle crash. The north right lane and right shoulder are closed.","Major Incident - Traffic - Vehicle Crash"
"05/14/2025 09:42 PM ET","Surry (County)","VA-10E",43.9,"On VA-10 East in the County of Surry, in the vicinity of Salisbury Rd; Rt. 611N/S (Surry County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/14/2025 05:59 PM ET","Prince George (County)","Rt. 629E (Prince George County)",0,"On Rt. 629 in the County of Prince George, in the vicinity of Birdsong Rd; City Rt. 9017N/S (City of Petersburg); County/City/Town Line: PETERSBURG-DINWIDDIE CL/PRINCE GEORGE CL, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
"05/14/2025 11:00 PM ET","Augusta (County)","I-64W",99.9,"On I-64 West at mile marker 99.9 in the County of Augusta, motorists can expect delays due to fog.","Minor Incident - Fog - Advisory"
"05/14/2025 07:36 PM ET","Prince George (County)","FR-122N",2.8,"On VA-122 North in the County of Prince George, in the vicinity of Butler Branch Rd; Sunnybrook Rd; Rt. 607E/W (Prince George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/14/2025 12:50 PM ET","Chesterfield (County)","Rt. 2290N (Chesterfield County)",0,"On Rt. 2290 North in the County of Chesterfield, in the vicinity of Belmont Rd; Clairton Rd; Rt. 2273N/S (Chesterfield County); Rt. 651E/W (Chesterfield County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/14/2025 11:48 PM ET","Henrico (County)","I-64E",179,"On I-64 at mile marker 179 in the County of Henrico, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/14/2025 11:35 PM ET","Stafford (County)","Rt. 607E (Stafford County)",1.6,"On Rt. 607 in the County of Stafford, in the vicinity of Kings Hwy; BUS VA-3E/W, motorists can expect delays due to standing water. All east lanes are closed. All west lanes are closed.","Major Incident - Standing Water - Closed"
