Update Time,Jurisdiction,Route,MRM,Description,Label
"10/01/2025, 05:12 PM ET","Norfolk (City)","I-64R",283.3,"On I-64R at mile marker 283.3 in the City of Norfolk, near Virginia Beach Boulevard, motorists can expect delays due to a disabled vehicle. The east left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 05:12 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect potential delays due to a bridge/tunnel stoppage. All west lanes are closed.","Major Incident - Traffic - Bridge/Tunnel Stoppage"
"10/01/2025, 05:03 PM ET","Fairfax (County)","On I-495N Express Lanes at mile marker 45.0","","On I-495N Express Lanes at mile marker 45.0 in the County of Fairfax, motorists can expect major delays due to congestion. Traffic backups are approximately 1.0 mile.","Minor Incident - Traffic - Congestion/Delay"
"10/01/2025, 04:39 PM ET","Hampton (City)","I-64E",270,"On I-64 East in the City of Hampton, at Hampton Roads Bridge Tunnel East, motorists can expect delays due to congestion. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/01/2025, 05:14 PM ET","Virginia Beach (City)","I-264E",17.3,"On I-264 at mile marker 17.3 in the City of Virginia Beach, near Mount Trashmore, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 04:58 PM ET","Wythe (County)","I-77S",24.2,"On I-77 at mile marker 24.2 in the County of Wythe, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 05:13 PM ET","Hanover (County)","I-295N",40.7,"On I-295 at mile marker 40.7 in the County of Hanover, motorists can expect delays due to a disabled vehicle. The north exit 41B narrows.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 04:37 PM ET","Newport News (City)","I-64E",250.6,"On I-64 East at mile marker 250.6 in the City of Newport News, near Fort Eustis Boulevard, motorists can expect delays due to a disabled vehicle.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 04:52 PM ET","Chesterfield (County)","I-95N",62.1,"On I-95 at mile marker 62.1 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"09/30/2025, 10:55 PM ET","Fairfax (County)","I-66E",57,"On I-66 at mile marker 57 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 03:20 PM ET","Smithfield (Town)","BUS US-258E",2.2,"On BUS US-258 in the Town of Smithfield, in the vicinity of Battery Park Rd; Holt St; City Rt. 643E/W (Town of Smithfield); BUS US-258W, motorists can expect delays due to standing water. All south lanes are closed.","Weather Incident - Standing Water - Closed"
"10/01/2025, 05:13 PM ET","Shenandoah (County)","I-81S",298,"On I-81 at mile marker 298 in the County of Shenandoah, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 05:03 PM ET","Fairfax (County)","On I-495S Express Lanes at mile marker 46.8","","On I-495S Express Lanes at mile marker 46.8 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The south left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 05:07 PM ET","Norfolk (City)","I-64W",285.1,"On I-64 at mile marker 285.1 in the City of Norfolk, near 264 Interchange, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 04:57 PM ET","Fairfax (County)","I-95N",174.2,"On I-95 at mile marker 174.2 in the County of Fairfax, motorists can expect delays due to a tractor trailer crash. The north left shoulder is closed.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/01/2025, 03:41 PM ET","Suffolk (City)","I-664N",8.9,"On I-664 North in the City of Suffolk, at Monitor Merrimac Memorial Bridge Tunnel North, motorists can expect delays due to congestion. Traffic backups are approximately 1.25 miles.","Major Incident - Traffic - Congestion/Delay"
"10/01/2025, 04:53 PM ET","Mecklenburg (County)","Rt. 671E (Mecklenburg County)",8.3,"On Rt. 671 East in the County of Mecklenburg, in the vicinity of Old Cox Rd; Rt. 660N/S (Mecklenburg County), motorists can expect delays due to a vehicle crash. Lane closures exist.","Minor Incident - Traffic - Vehicle Crash"
"10/01/2025, 04:34 PM ET","Dickenson (County)","Rt. 652S (Dickenson County)",8,"On Rt. 652 in the County of Dickenson, in the vicinity of Long Rdg; Rt. 651N/S (Dickenson County), motorists can expect delays due to a multi-vehicle crash. All north lanes are closed. All south lanes are closed.","Major Incident - Traffic - Multi-Vehicle Crash"
"10/01/2025, 05:11 PM ET","Fairfax (County)","I-66W",52.7,"On I-66 at mile marker 52.7 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 04:56 PM ET","Fairfax (County)","I-495N",49,"On I-495 at mile marker 49 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north exit 49A narrows.","Minor Incident - Traffic - Vehicle Crash"
"10/01/2025, 05:12 PM ET","Fairfax (County)","I-95N",164.8,"On I-95 at mile marker 164.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/01/2025, 04:36 PM ET","Fairfax (County)","On Woodburn Road North at Wellness Boulevard","","On Woodburn Road North at Wellness Boulevard in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north right lane is closed.","Major Incident - Traffic - Vehicle Crash"
