Update Time,Jurisdiction,Route,MRM,Description,Label
"10/26/2025, 01:12 PM ET","Chesterfield (County)","I-95N",62.9,"On I-95 at mile marker 62.9 in the County of Chesterfield, motorists can expect delays due to a vehicle crash. The north right shoulder is closed. Traffic backups are approximately 2.0 miles.","Major Incident - Traffic - Vehicle Crash"
"10/26/2025, 01:12 PM ET","Fairfax (County)","I-66E",64,"On I-66 at mile marker 64 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The east exit 64 narrows.","Minor Incident - Traffic - Vehicle Crash"
"10/26/2025, 12:55 PM ET","Albemarle (County)","I-64E",101.4,"On I-64 at mile marker 101.4 in the County of Albemarle, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 01:09 PM ET","Goochland (County)","VA-288N",27,"On VA-288 in the County of Goochland, in the vicinity of the ramp to Patterson Avenue, motorists can expect delays due to a vehicle crash. The north right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"10/26/2025, 01:11 PM ET","Carroll (County)","I-77N",6.8,"On I-77 at mile marker 6.8 in the County of Carroll, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 01:10 PM ET","Fairfax (County)","I-66E",64,"On I-66 at mile marker 64 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 12:56 PM ET","Montgomery (County)","I-81S",111.4,"On I-81 at mile marker 111.4 in the County of Montgomery, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"10/26/2025, 01:10 PM ET","Campbell (County)","US-29N",53.8,"On US-29 North in the County of Campbell, in the vicinity of Riverbend Rd; Rt. 712E/W (Campbell County); Dead End, motorists can expect delays due to a tractor trailer crash. Lane closures exist.","Minor Incident - Traffic - Tractor Trailer Crash"
"10/26/2025, 01:08 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 4.0 miles.","Major Incident - Traffic - Congestion/Delay"
"10/26/2025, 01:09 PM ET","Fairfax (County)","I-66W",64.6,"On I-66 at mile marker 64.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
