Update Time,Jurisdiction,Route,MRM,Description,Label
"05/06/2025 02:08 PM ET","Fairfax (County)","I-66W",54.6,"On I-66 at mile marker 54.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The west right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 01:56 PM ET","Fairfax (County)","I-95N",165.9,"On I-95 at mile marker 165.9 in the County of Fairfax, motorists can expect delays due to a vehicle crash. The north left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/06/2025 02:07 PM ET","Fairfax (County)","I-66E",61.4,"On I-66 at mile marker 61.4 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 01:53 PM ET","Albemarle (County)","US-29S",127.3,"On US-29 in the County of Albemarle, in the vicinity of Crossover; Rt. 712E/W (Albemarle County), motorists can expect delays due to a vehicle fire. The south left shoulder and left lane are closed.","Major Incident - Traffic - Vehicle Fire"
"05/06/2025 02:06 PM ET","Fauquier (County)","I-66E",33.5,"On I-66 at mile marker 33.5 in the County of Fauquier, motorists can expect delays due to a vehicle crash. The east right shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/06/2025 02:08 PM ET","Fairfax (County)","On I-66W Express Lanes at mile marker 64","","On I-66W Express Lanes at mile marker 64 in the County of Fairfax, motorists can expect potential delays due to a disabled vehicle. The west left shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:24 PM ET","Petersburg (City)","I-85S",65.1,"On I-85 at mile marker 65.1 in the City of Petersburg, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:06 PM ET","Fairfax (County)","I-66E",51,"On I-66 at mile marker 51 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:05 PM ET","Arlington (County)","I-395S",7.4,"On I-395 at mile marker 7.4 in the County of Arlington, motorists can expect delays due to a disabled vehicle. The south entrance ramp narrows.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:15 PM ET","Prince William (County)","On I-95R Express Lanes at mile marker 149.8","","On I-95R Express Lanes at mile marker 149.8 in the County of Prince William, motorists can expect potential delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:21 PM ET","Newport News (City)","I-64E",254.1,"On I-64 at mile marker 254.1 in the City of Newport News, near Bland Boulevard, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:21 PM ET","Norfolk (City)","I-64E",284.8,"On I-64 at mile marker 284.8 in the City of Norfolk, near Twin Bridge, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:14 PM ET","Fauquier (County)","I-66W",33,"On I-66 at mile marker 33 in the County of Fauquier, motorists can expect delays due to a vehicle crash. The west left shoulder is closed.","Minor Incident - Traffic - Vehicle Crash"
"05/06/2025 12:07 PM ET","Stafford (County)","On I-95R Express Lanes at mile marker 146","","On I-95R Express Lanes at mile marker 146 in the County of Stafford, motorists can expect potential delays due to a vehicle crash.","Minor Incident - Traffic - Vehicle Crash"
"05/06/2025 02:23 PM ET","Fairfax (County)","I-495S",42.6,"On I-495 at mile marker 42.6 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The south right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 02:10 PM ET","Norfolk (City)","I-64W",272.4,"On I-64 West in the City of Norfolk, at Hampton Roads Bridge Tunnel West, motorists can expect delays due to congestion. Traffic backups are approximately 2.5 miles.","Major Incident - Traffic - Congestion/Delay"
"05/06/2025 02:04 PM ET","Fairfax (County)","I-66E",50.8,"On I-66 at mile marker 50.8 in the County of Fairfax, motorists can expect delays due to a disabled vehicle. The east right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
"05/06/2025 01:46 PM ET","Chesapeake (City)","US-13N",39.7,"On US-13 in the City of Chesapeake, at Gilmerton Bridge, motorists can expect delays due to a tractor trailer crash. The south left shoulder and left lane are closed.","Major Incident - Traffic - Tractor Trailer Crash"
"05/06/2025 02:11 AM ET","King George (County)","Rt. 679E (King George County)",0.4,"On Rt. 679 East in the County of King George, in the vicinity of Ashland Mill Rd; Carver Ln; Clementine Ln; Rt. 622N/S (King George County), motorists can expect delays due to standing water.","Minor Incident - Standing Water - Advisory"
"05/06/2025 01:50 PM ET","Henrico (County)","I-295N",44.9,"On I-295 at mile marker 44.9 in the County of Henrico, motorists can expect delays due to a disabled vehicle. The north right shoulder is closed.","Minor Incident - Traffic - Disabled Vehicle"
